	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dysosmobacter sp900544615	1752.05413538883	2.9614513976013	0.327099810974168	9.05366282169811	1.38251243896898e-19	3.0004019957118e-18
QAMH01 sp900544245	223.613365215834	6.43412430099545	0.711947422733232	9.03735879300504	1.60502860669172e-19	3.46050826004899e-18
RUG023 sp900315435	496.808440807568	-3.59369875772915	0.397678142071715	-9.03670173826421	1.61470201693741e-19	3.46050826004899e-18
Clostridium_AQ sp003481775	3826.15266917426	-3.01451531910975	0.333954855963798	-9.02671503431152	1.76902329180132e-19	3.76768997986753e-18
Streptococcus sp000411475	559.612777141092	-3.45496717186315	0.383529034838791	-9.00835884124228	2.09162986642263e-19	4.42728321726124e-18
CAG-170 sp900751035	1431.29897159037	3.76728880159242	0.419005167473219	8.99103183932264	2.44920083670091e-19	5.15233722027449e-18
Enterococcus_B lactis	2143.88948343074	-5.74120587267927	0.638757220678515	-8.98808762831787	2.51569425753704e-19	5.25994854213081e-18
Rothia dentocariosa	299.546843239218	-4.91615564944726	0.547443925294481	-8.98019947303783	2.70276310340554e-19	5.61683314035006e-18
Citrobacter europaeus	995.183629868256	-7.34308212014259	0.81792580881703	-8.97768726819236	2.76517744720418e-19	5.7119237749778e-18
Lactobacillus delbrueckii	11778.6261054553	-7.60895259360746	0.848444474954215	-8.96812085907927	3.01615985182741e-19	6.15891197610073e-18
UMGS1696 sp900753285	661.448486849667	5.02021317468375	0.559787322054315	8.96807229620798	3.0174896820791e-19	6.15891197610073e-18
CAG-177 sp003538135	786.297372598747	4.51207514261267	0.503400033909134	8.96319991791484	3.15390045292617e-19	6.39924535685434e-18
Streptococcus timonensis	786.378522327744	-3.60456303546619	0.404132274419252	-8.91926545744467	4.69391028822389e-19	9.46789316371749e-18
Citrobacter_A sp009363175	570.132385829944	-3.88560392781684	0.436493437483464	-8.90186104565214	5.49179945014342e-19	1.10125031079192e-17
Proteus mirabilis	445.828665123838	-8.40375490844339	0.945632167347215	-8.88691734336669	6.28277138322793e-19	1.24959869101865e-17
UMGS1251 sp900549995	2687.50178307664	-2.63240945255453	0.296224541882682	-8.88653396448523	6.30447866859803e-19	1.24959869101865e-17
UMGS1600 sp900553315	821.535006841095	3.03197462581157	0.341351674493666	8.88226088332206	6.55149663256368e-19	1.29109666396901e-17
Hydrogeniiclostridium sp900752115	1472.05619345999	3.07187272996072	0.346494569384829	8.86557251218846	7.61119626873121e-19	1.49135954317025e-17
CAG-238 sp900551415	1353.33670735768	3.88323525183248	0.438274773842801	8.86027552483618	7.98169248518102e-19	1.55506951884578e-17
NK3B98 sp900545815	2081.99021235287	4.92975501743616	0.557276487359578	8.84615649368905	9.05852032127725e-19	1.75489639444405e-17
CAG-83 sp003487665	2204.686302419	4.79106745222361	0.541696426115122	8.8445616792853	9.18882850430724e-19	1.77014005288031e-17
Citrobacter_B koseri	1259.63044697679	-5.20876193390536	0.589434282613377	-8.83688324135347	9.84259109590632e-19	1.88548854010407e-17
Gemmiger sp900539695	7914.95081904879	3.52387822887069	0.399032053874151	8.83106556141995	1.03683189742942e-18	1.97516476460304e-17
Limosilactobacillus reuteri_E	3365.07262853226	-9.34109104153977	1.05804954529162	-8.82859510984918	1.05998685647976e-18	2.00811874633651e-17
Lacticaseibacillus rhamnosus	4029.73771633393	-7.35154911947237	0.833276489669489	-8.82246074455825	1.11971455623914e-18	2.10961605128792e-17
Clostridium_X cadaveris	82.9276217730232	-2.56308131794198	0.291364519772625	-8.79682028526381	1.40747446747166e-18	2.63728412511494e-17
Fusobacterium vincentii	800.503312016897	-8.45645760062484	0.961699744793469	-8.79324097402242	1.45306360982103e-18	2.70791039025887e-17
Parvimonas sp001553085	956.20360387126	-5.83130127182221	0.664666052377885	-8.77327983121803	1.73536069731174e-18	3.21651450328755e-17
Anaerosporobacter mobilis	145.084295910937	-2.11738821774245	0.241383129852733	-8.7718980984059	1.75679357670879e-18	3.23873396480346e-17
CAG-194 sp000432915	3271.48930934461	3.59541191239907	0.410243481067375	8.76409273596375	1.88286796298989e-18	3.45259585299054e-17
CAG-312 sp001917305	27.1344027949713	25.3363592351429	2.89878140689139	8.74034833220254	2.32392771801107e-18	4.2386958218404e-17
Gemmiger sp900540775	13426.1379914406	3.3276261660843	0.380800715299096	8.73849767711347	2.36230760436208e-18	4.28590093934263e-17
Firm-11 sp900548145	1369.06095507232	3.85300904054446	0.441963119329326	8.71794245273532	2.83302876155569e-18	5.11287138072339e-17
Allisonella pneumosintes	566.205491853789	-7.52360871511529	0.864164525258439	-8.70622259443624	3.14169565809414e-18	5.64024838303917e-17
Leptotrichia wadei_A	200.743929853836	-4.77957218621838	0.549622844821216	-8.6960944787022	3.43502469510513e-18	6.13473941641431e-17
Enterocloster sp900538485	472.521717132769	-2.48654469724375	0.286023855317276	-8.69348710262477	3.51481582845086e-18	6.24471682681761e-17
Ruminococcus_C sp900545285	732.871443583461	4.5664979660161	0.526897330089879	8.66676998579047	4.44551777205634e-18	7.8575672373099e-17
Dialister sp900541485	339.469205761165	-3.32824298523938	0.384072978858997	-8.66565254115744	4.48934169464154e-18	7.8943347030389e-17
Clostridium neonatale	311.360911372374	-2.67062542708547	0.308341439422354	-8.66126016693901	4.66577302853263e-18	8.16272230348898e-17
UBA9502 sp900538475	7209.9198331644	-3.42078589338441	0.395165419149224	-8.65659222092162	4.86077803225607e-18	8.46071465614522e-17
Robinsoniella sp900555455	384.719208774311	-2.74296452366226	0.317250715425562	-8.64604677087279	5.33142696381646e-18	9.23306215097304e-17
Lachnoclostridium phytofermentans_A	384.864524997587	-2.67225614490289	0.309412154277001	-8.63655841557713	5.79317838568069e-18	9.98231592185884e-17
UBA11524 sp000437595	31032.9979143587	5.11601552134819	0.59258311316931	8.63341429691816	5.95472755498912e-18	1.02093803930288e-16
Streptococcus oralis	400.478272784608	-3.21679328135958	0.372830885425358	-8.62802253544415	6.24217823067938e-18	1.06489697278605e-16
ER4 sp900550165	1930.16005360503	4.19274498355812	0.486153975924978	8.62431491088975	6.4477469416098e-18	1.09452100310792e-16
CAG-170 sp900555665	539.627438080028	5.35102840029266	0.621034415393161	8.61631540484766	6.91431265088797e-18	1.16793980689137e-16
UBA738 sp004557735	362.745326648666	4.55293093688422	0.529419151632528	8.59986066398374	7.98129390249144e-18	1.34156160743349e-16
Streptococcus sp900546335	386.459768709758	-3.96862500931274	0.461930413042083	-8.59139146776896	8.59223467015687e-18	1.43720842360819e-16
CAG-170 sp002404795	12365.0871026547	4.95749297969305	0.577487142610822	8.5845945544003	9.11573464135729e-18	1.51737155753467e-16
CAG-83 sp900545585	5962.76167295689	4.04404762994444	0.472456695845616	8.55961544307525	1.13244620579956e-17	1.87592175830275e-16
