	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CI_5	CI_95
Acidaminococcus sp900538365	48.0185179213645	-0.113744405011399	0.572822439336141	-0.198568347188389	0.842600415797655	0.95339460782465	-1.23645575564661	1.00896694562382
Acidaminococcus sp900554515	6.98204227466789	-0.807093725559651	1.07666814036431	-0.749621629266895	0.453482620267418	NA	-2.91732450397541	1.30313705285611
Acidaminococcus sp900770265	33.5380523616416	0.599532215644889	0.579023977558801	1.03541863356428	0.300473447343197	0.625137773090658	-0.53533392655549	1.73439835784527
Acidaminococcus timonensis	19.0226108432547	-0.313795217118803	0.804185609015874	-0.390202477637981	0.696386829664093	0.893464963795052	-1.88997004767533	1.26237961343772
Acidovorax sp000302535	32.2487052093991	-0.0437592398316234	0.45527121964849	-0.0961168594522832	0.923427761394884	0.974649145034757	-0.936074433540287	0.84855595387704
Acidovorax temperans	14.0042535617904	-1.27774160995666	0.653794733773641	-1.95434674516519	0.0506602241610394	NA	-2.55915574143495	0.00367252152163022
Acinetobacter baumannii	15.4719620880055	1.09654286184865	1.05633562107269	1.03806294133595	0.299240753047598	NA	-0.973836911040568	3.16692263473787
Acinetobacter courvalinii	4.91685935975424	1.18133123848783	1.3120580020568	0.900365103246927	0.367925985439282	NA	-1.39025519117108	3.75291766814673
Acinetobacter johnsonii	140.681964002675	-0.422979492529503	0.493529460768215	-0.857050138143939	0.391417175969485	0.7015950639665	-1.39027946094468	0.544320475885672
Acinetobacter junii	36.2400880634851	-0.969106769683194	0.668713950931762	-1.44920973808439	0.147279018838321	0.433022751796673	-2.27976202946893	0.341548490102544
Acinetobacter mesopotamicus	36.8429906766703	0.760759965700588	0.683868828622011	1.11243550496886	0.265950946009406	0.592415050385337	-0.579598308548148	2.10111823994932
Acinetobacter nosocomialis	8.43957397667879	0.738973804314531	1.18214136226417	0.625114582658004	0.531895857678246	NA	-1.57798069035836	3.05592829898742
Acinetobacter pittii	30.5782501063582	0.864289577184452	0.843019013242327	1.02523141662051	0.305254007744672	0.627886237021322	-0.787997327053004	2.51657648142191
Acinetobacter radioresistens	4.49716257988041	-0.0545443002117239	1.40815970326825	-0.038734456102621	0.969102102016282	NA	-2.8144866030981	2.70539800267466
Acinetobacter sp900766635	0.921043017520456	3.14714333023825	2.90056597603457	1.08501008294277	0.27791718952378	NA	-2.53786151757177	8.83214817804827
Acinetobacter sp900771065	3.17495690071277	1.48337299596768	1.583314439616	0.936878334999231	0.348821144601463	NA	-1.6198662818819	4.58661227381725
Acinetobacter ursingii	12.5391784114314	-0.366561138296414	0.803870799092075	-0.455995091139551	0.64839350816505	NA	-1.94211895274031	1.20899667614749
Acinetobacter variabilis	32.5183195901231	1.05915340571213	0.695977312357921	1.52182174175159	0.12805375218874	0.403000635363325	-0.304937060566384	2.42324387199063
Actinobaculum massiliense	25.7347463694543	-0.53485844526924	0.805811570776894	-0.663751259805783	0.506849525558237	0.785268014941718	-2.1142201023176	1.04450321177912
Actinomyces graevenitzii	75.2979488000852	0.502232252233261	0.401924703462027	1.24956801089165	0.211457394773777	0.527082915755301	-0.285525691049253	1.28999019551578
Actinomyces oris	208.451149261955	0.743502733812688	0.328374238852546	2.26419324612901	0.0235622318047207	0.137209375724904	0.099901052210945	1.38710441541443
Actinomyces sp000220835	61.9910530300224	-0.0689545098856284	0.425448502798526	-0.162074867891314	0.87124689702728	0.95869404346008	-0.902818252647228	0.764909232875971
Actinomyces sp900323545	57.5900229744044	-0.203004647084504	0.379682902893648	-0.534668918556408	0.592878817691581	0.836832839521881	-0.947169462301672	0.541160168132663
Actinomyces urogenitalis	6.66391289951295	-0.258949729578301	0.996457724037437	-0.259870261759918	0.794963851047188	NA	-2.21197098080843	1.69407152165183
Acutalibacter sp000432995	79.1451022537191	0.116095173031641	0.34129392408543	0.340161851233487	0.73373464527388	0.908937327751542	-0.552828626318149	0.785018972381431
Acutalibacter sp000435395	82.1561284245675	0.409820008225768	0.313514301752603	1.30718122246672	0.191151171255487	0.494722667368128	-0.204656731847556	1.02429674829909
Acutalibacter sp900543305	85.4687564118354	0.310260643819733	0.209594300942647	1.48029141262115	0.13879549397262	0.419022820909517	-0.100536637392705	0.72105792503217
Acutalibacter sp900543555	243.498009472252	-0.507630556406612	0.303481760850485	-1.67268884622264	0.0943885661208807	0.336018321025849	-1.10244387763836	0.0871827648251364
Acutalibacter sp900548545	168.126581131368	0.361106160864072	0.240284337542708	1.50282854287117	0.132883263510219	0.410021023537088	-0.109842486768701	0.832054808496845
Acutalibacter sp900755895	1976.55770478912	0.0063654491950353	0.165144985177269	0.0385446108957081	0.969253463541005	0.988056827757947	-0.317312773979812	0.330043672369883
Acutalibacter sp900759575	240.568932864519	-0.0948268750272968	0.219293827049646	-0.432419262790415	0.665436720393961	0.874093348811124	-0.524634878076559	0.334981128021965
Acutalibacter timonensis	143.656201556188	-0.0203879844363703	0.255632691294068	-0.079754996644451	0.936432117724229	0.978373731766391	-0.521418852643789	0.480642883771048
Adlercreutzia celatus_A	577.754668443118	-2.01399987141146	0.569595869741223	-3.53584001991877	0.000406480771394702	0.00645032217089911	-3.13038726184702	-0.897612480975891
Aeromicrobium massiliense	15.1652953749725	-0.0961855254070794	0.762106121047138	-0.126210146790213	0.899565579618149	NA	-1.58988607505699	1.39751502424283
Aeromonas caviae	49.9827450000263	1.00945995987307	0.567318205906612	1.7793540721294	0.0751817311651173	0.288143315756237	-0.102463291477763	2.12138321122391
Aeromonas dhakensis	6.69313640738405	-0.749200917093609	1.18039259264537	-0.634704861553372	0.525620922360289	NA	-3.0627278862964	1.56432605210918
Aeromonas hydrophila	37.0742671214651	1.13038153599597	0.884704087501243	1.27769448786952	0.201357169546228	0.507606998166472	-0.603606612481837	2.86436968447378
Aeromonas rivipollensis	5.04145827278953	0.139718419037144	1.22923602395817	0.113662808699054	0.909505095757564	NA	-2.26953991642009	2.54897675449438
Aeromonas veronii	35.7445420442938	-0.434706836488301	0.917035207985301	-0.474035056345698	0.635474908646165	0.861109931375095	-2.23206281669469	1.36264914371809
Aeromonas veronii_A	11.2068509799372	0.30009487027588	1.39416217778494	0.215251048305352	0.829571592794576	NA	-2.43241278679053	3.03260252734229
Afipia broomeae	19.9505091336864	0.000111848737584303	0.720808492025807	0.00015517122622953	0.999876191274807	0.999876191274807	-1.41264683538362	1.41287053285879
Agathobacter faecis	96586.4645208305	1.0124976368548	0.40072313078668	2.5266762985883	0.0115147579154575	0.0869074745462745	0.227094732740775	1.79790054096883
Agathobacter rectalis	173576.554761622	-0.0866776192518845	0.417025323237864	-0.207847376219034	0.835348139429048	0.951860780468276	-0.904032233439272	0.730676994935502
Agathobacter sp000434275	6344.69226558499	0.0629880513254993	0.198322229334292	0.317604594991349	0.750784888191681	0.919175699091038	-0.325716375503406	0.451692478154404
Agathobacter sp900543445	747.339196117443	0.433468767574097	0.239518880880228	1.80974779934303	0.0703349063101993	0.277033406487112	-0.0359796125684886	0.902917147716682
Agathobacter sp900546625	27591.195123318	0.00869778110787619	0.416842671019286	0.0208658607013718	0.98335265990526	0.992102757353657	-0.808298841309403	0.825694403525155
Agathobacter sp900547695	6497.7942403562	-0.108948859925085	0.227375761877101	-0.47915775641897	0.631826404016594	0.85978601745919	-0.554597164161558	0.336699444311387
Agathobacter sp900548765	906.978350829381	-0.0945956550171123	0.254117019307457	-0.372252339787839	0.709704980099303	0.904112614911984	-0.592655860718398	0.403464550684173
Agathobacter sp900549895	551.345484118866	0.482293894312626	0.293632949045404	1.64250604668365	0.100485174072313	0.345433766340189	-0.0932161104906494	1.0578038991159
Agathobacter sp900550545	1816.71556633445	0.24627543989471	0.294135790141447	0.837284846486307	0.402432474971111	0.708386024346543	-0.330220115346758	0.822770995136179
Agathobacter sp900552085	1573.49811465745	0.480277065307178	0.264782634788149	1.81385409089023	0.069700192300567	0.275739267344264	-0.0386873626092161	0.999241493223572
Agathobaculum butyriciproducens	24690.6342511007	-0.229962878989247	0.285197128276587	-0.806329574140123	0.420052842435143	0.721282825029551	-0.788938978905608	0.329013220927114
Agathobaculum desmolans	310.975513555094	0.386921491138764	0.230766880938718	1.67667686786265	0.0936056864049302	0.334111710259077	-0.0653732843257668	0.839216266603294
Agathobaculum sp003481705	17153.156284587	0.0247195867205713	0.349226938237398	0.070783734053664	0.9435698776941	0.979252256221555	-0.659752634655922	0.709191808097065
Agathobaculum sp900291975	3242.66316903719	-0.58356846962391	0.266615937352786	-2.18879814694548	0.0286115144857116	0.157772065592638	-1.10612610453976	-0.0610108347080619
Agathobaculum sp900544475	1660.88209985727	-0.311790527482723	0.272318937944122	-1.14494617905238	0.252231452983848	0.579531790784318	-0.845525838161399	0.221944783195953
Agathobaculum sp900555465	2003.59228614952	-0.326575835088551	0.311634126828386	-1.04794631580383	0.294663341490749	0.619493064233339	-0.937367500025775	0.284215829848674
Agathobaculum sp900557315	407.252316714811	-0.0705617889891312	0.155514885424079	-0.453730128770079	0.650023078897384	0.86733943663246	-0.375365363480198	0.234241785501936
Aggregatibacter segnis	156.261765404139	0.421839204799335	0.501545849612701	0.841078049245315	0.400304211370669	0.708324617980378	-0.561172597037101	1.40485100663577
Akkermansia muciniphila	22739.0668420754	-2.32535014063573	0.518562055449945	-4.48422732862334	7.31786151303875e-06	0.000274623080669871	-3.34171309306669	-1.30898718820478
Akkermansia muciniphila_A	3240.29178286231	-1.97360304299248	0.478121545227034	-4.12782704041359	3.66207390256722e-05	0.000978780268407126	-2.9107040518701	-1.03650203411485
Akkermansia muciniphila_B	12841.9897691305	1.836595909977	0.563058060605262	3.26182331534823	0.00110698116316774	0.0143801110715347	0.733022389985719	2.94016942996829
Akkermansia muciniphila_C	1156.59935437241	0.00588993979779443	0.581903501579124	0.0101218497256174	0.991924070276378	0.996257898920289	-1.13461996577503	1.14639984537062
Akkermansia sp001580195	364.915760684291	-1.7053429445844	0.568955326381493	-2.99732310343281	0.00272361876278942	0.0299155199067358	-2.82047489310436	-0.590210996064446
Akkermansia sp004167605	522.134417735175	-0.80519809700599	0.591348118775395	-1.36163128188088	0.173314277858759	0.47112191023578	-1.96421911213128	0.353822918119298
Akkermansia sp900545155	342.500607471427	2.26749805235404	0.549928017421269	4.12326337360811	3.7354217245963e-05	0.000978780268407126	1.18965894411884	3.34533716058924
Akkermansia sp900548895	3.67415846888488	-0.536914640855333	1.42891372585009	-0.375750215805303	0.707102602045442	NA	-3.33753408053646	2.26370479882579
Akkermansia sp900766865	33.6415930822469	1.44178260196074	0.766236158723981	1.88164260527949	0.0598845573644271	0.250089758885134	-0.0600126727905768	2.94357787671206
Aliarcobacter butzleri	11.4511655824993	0.762413028814809	0.779454486299397	0.978136686895607	0.328006725118491	NA	-0.765289691920177	2.2901157495498
Alistipes communis	19893.8882443537	0.306332834963934	0.458506125136689	0.668110671089967	0.504062950670202	0.783646773711672	-0.592322656994992	1.20498832692286
Alistipes dispar	953.063645060857	-0.478575598617974	0.399371648136418	-1.19832141528109	0.230791912644147	0.552346986682449	-1.26132964541176	0.304178448175808
Alistipes finegoldii	34783.5845775542	-0.0119764437929622	0.426217714739064	-0.0280993571566924	0.977582906786852	0.990783576195827	-0.847347814254494	0.823394926668569
Alistipes onderdonkii	123638.199412889	-1.1187962023102	0.519609359958339	-2.15314866999297	0.0313069962577054	0.165663470847336	-2.13721183385845	-0.100380570761945
Alistipes provencensis	703.587414882512	-0.511341411412599	0.355596113231252	-1.43798369100863	0.150438681635276	0.439860837228676	-1.20829698638828	0.185614163563081
Alistipes putredinis	252518.690956883	-0.144216315864112	0.429105604260652	-0.336085836288707	0.73680613884725	0.910727441521166	-0.985247845779286	0.696815214051062
Alistipes senegalensis	11048.7207970128	0.232410245898095	0.328104523836076	0.708342095320238	0.478732841835592	0.765859170301818	-0.410662803985278	0.875483295781468
Alistipes shahii	55279.369409711	-0.134146892027864	0.445892717943705	-0.300850152131887	0.763528763059789	0.923637139208426	-1.0080805601662	0.739786776110474
Alistipes sp000434235	1657.68524326339	0.172407634517246	0.268459384953234	0.642211240062551	0.520736035902017	0.795598618000987	-0.353763091302866	0.698578360337358
Alistipes sp001941065	2445.88816466719	-0.175489105215602	0.384582010645646	-0.456311268748598	0.648166161754506	0.865879680337562	-0.929255995183068	0.578277784751865
Alistipes sp002161445	794.248259282925	-0.783300087907715	0.475066915749668	-1.6488205386217	0.0991844059565204	0.344921134069155	-1.71441413302359	0.147813957208158
Alistipes sp002358415	266.663154301628	0.139073127059027	0.46262432332224	0.300617844864495	0.763705922319461	0.923637139208426	-0.767653885024776	1.04580013914283
Alistipes sp900021155	621.346927411224	-0.464135218256503	0.36196203971931	-1.28227594975546	0.199745861562008	0.507606998166472	-1.17356777987701	0.245297343364001
Alistipes sp900290115	402.658712622351	0.589454983072429	0.500150015519388	1.17855636265511	0.238574876488969	0.56348716457447	-0.390821034212722	1.56973100035758
Alistipes sp900541585	3291.51072497328	-0.16089993283112	0.353245019642825	-0.45549101582185	0.648756029551754	0.866076478186186	-0.853247449049201	0.531447583386962
Alistipes sp900542505	310.234591720067	-0.169785775916236	0.443863951768697	-0.382517605315049	0.702077472830027	0.8988846248694	-1.0397431354185	0.700171583586033
Alistipes sp900544265	374.609339702393	-0.325817675781594	0.451113128943492	-0.7222527008794	0.470139127325332	0.761367099382901	-1.20998316146401	0.558347809900823
Alistipes sp900546065	504.28575990869	0.623149917968544	0.417201944692742	1.49364097146641	0.135269484569344	0.413459442654261	-0.194550867909301	1.44085070384639
Alistipes sp900548155	33.7713738375849	0.240722179159036	0.518740893098721	0.464050901638142	0.642611277311173	0.863163574513883	-0.775991288622599	1.25743564694067
Alistipes sp900549305	1503.16354490087	-1.12133859279386	0.318122655860517	-3.52486241434348	0.000423702794320271	0.00665607529217076	-1.74484754094671	-0.497829644641021
Alistipes sp900550375	212.011634413553	-0.508140307308473	0.42828781987668	-1.18644585189181	0.235446273288092	0.558538920477984	-1.34756900928394	0.331288394666997
Alistipes sp900550925	343.037833755928	0.85658797367504	0.402614284580932	2.12756478465893	0.0333731845836566	0.170048316553941	0.0674784762350533	1.64569747111503
Alistipes sp900552955	416.125428457262	-0.0437202668328012	0.211002396493249	-0.207202702715275	0.835851556655687	0.951860780468276	-0.45727736461121	0.369836830945607
Alistipes sp900553175	230.516716345769	-0.762975035770341	0.500931787301469	-1.52311163937211	0.127730777338534	0.403000635363325	-1.7447832975925	0.218833226051816
Alistipes sp900760675	131.913754800613	-0.689324445110172	0.417248897357031	-1.65207014201006	0.0985202528342373	0.343929874881278	-1.507117256519	0.128468366298658
Alistipes sp900761235	282.256030181754	0.404744001607717	0.356752854229968	1.13452211190107	0.256575603892784	0.582674249207643	-0.294478744064888	1.10396674728032
Alistipes sp900766655	7.73030468835201	0.816129564119056	1.44353508257562	0.565368707674829	0.571823004234843	NA	-2.01314720814921	3.64540633638733
Alistipes sp900768015	48.7006013680223	-0.760783666762877	0.752258254388695	-1.0113330924911	0.311857032471277	0.632643577849911	-2.23518275243769	0.713615418911934
Alistipes sp900768045	171.848669917042	-0.963040223879008	0.384131368898169	-2.50705956829656	0.0121740193367238	0.0903686819995263	-1.71592387225149	-0.210156575506528
Alistipes sp900769405	8.63387898731754	0.54708268535937	0.78935037765381	0.69307965239146	0.488259566223659	NA	-1.00001562602519	2.09418099674393
Alistipes sp900769445	93.1367797359831	0.34188980883182	0.359072546907523	0.952146890026299	0.341022491432219	0.661006292575219	-0.361879450943994	1.04565906860763
Alistipes sp900769525	4.02371528520401	-0.745341031063033	1.20340880041693	-0.619358135659972	0.535680453896227	NA	-3.10397893855876	1.6132968764327
Alistipes sp900769745	17.1405372626727	-0.407481104762932	0.741825548635468	-0.54929505395502	0.582802981111311	0.833794434440228	-1.86143246290011	1.04647025337425
Alistipes sp900770585	9.33630098888441	0.191362378349435	0.953828539208663	0.200625553213367	0.84099137572918	NA	-1.67810720592599	2.06083196262487
Alistipes sp900770635	246.969019812142	-0.124136950541479	0.408706676571271	-0.303731154046443	0.76133272109241	0.923637139208426	-0.92518731686223	0.676913415779273
Alistipes sp902363575	1997.53374909139	-0.402808653989087	0.302434549542005	-1.33188703009985	0.182897313616447	0.480359558741291	-0.995569478772012	0.189952170793838
Alistipes sp902388705	2066.88286732527	-1.74930998411138	0.449022866642051	-3.89581492183979	9.78691043645806e-05	0.00214993756091949	-2.62937863096473	-0.869241337258029
Alistipes timonensis	1704.44745341467	-0.821551790356626	0.401679145326251	-2.04529361286443	0.0408259200347565	0.195935410184569	-1.60882844853691	-0.034275132176343
Alistipes_A ihumii	3434.01484499363	-2.09758800538766	0.421057133429745	-4.98171824878406	6.30221511095478e-07	3.96013609995344e-05	-2.92284482234364	-1.27233118843169
Alistipes_A indistinctus	6492.36588399593	-0.320002532973788	0.501137161621493	-0.638552790494282	0.523113901310542	0.795863604358718	-1.30221332106654	0.662208255118965
Alistipes_A sp900240235	5297.84363165355	-0.646292215338075	0.374600715048565	-1.72528291958622	0.0844764985599142	0.310974794426278	-1.38049612541621	0.0879116947400637
Alistipes_A sp900539755	237.202797637233	-0.130004495124453	0.441933589728199	-0.294172016217208	0.768626462893103	0.925461182593963	-0.996178414550222	0.736169424301317
Alistipes_A sp900545315	158.489161308102	0.0591119656490956	0.578198546639713	0.102234718493558	0.918570370746564	0.974649145034757	-1.07413636167814	1.19236029297634
Alistipes_A sp900546005	425.709370731808	-0.0750182497744413	0.377695768806596	-0.198620837113098	0.842559352694613	0.95339460782465	-0.815288353748537	0.665251854199654
Alistipes_A sp900549685	1139.93388440842	0.0550981420287217	0.291859278448548	0.188783246232944	0.850262703298674	0.954095875734925	-0.51693553228428	0.627131816341723
Alkalihalobacillus alcalophilus	40.5345257548386	-0.0748260603615263	0.618990199122519	-0.1208840793725	0.903782852507518	0.968884748604486	-1.28802455742494	1.13837243670189
Allisonella histaminiformans	1095.72048732659	-0.458994549454247	0.508672997320125	-0.902337163310019	0.366877789642012	0.679539121960335	-1.45597530410973	0.537986205201238
Allisonella pneumosintes	414.739316140055	-1.15583545682503	0.530382742099972	-2.17924786211684	0.029313260117288	0.160008947145277	-2.19536652936257	-0.116304384287489
Alloprevotella tannerae	288.865824047311	0.608366141358561	0.345473161818711	1.76096498540111	0.0782443295601813	0.296302685661042	-0.0687488134312906	1.28548109614841
Alloscardovia omnicolens	36.0566017541912	-0.990178915165391	0.681575815281987	-1.45277882953597	0.146285171734967	0.431509316624324	-2.32604296585161	0.345685135520827
Alterileibacterium massiliense	63.6026790588898	-1.71051751441037	0.471166739364542	-3.63038680683897	0.000282996793876571	0.00485946649275114	-2.63398735427804	-0.787047674542697
Amedibacillus dolichus	712.19494183043	-0.197455181753001	0.196389392879803	-1.00542691668613	0.314691324285655	0.634886862475347	-0.582371318743102	0.1874609552371
Amedibacterium intestinale	558.347205417695	-0.446838881222213	0.292966282030648	-1.52522289638597	0.127203511555732	0.403000635363325	-1.02104224268689	0.12736448024246
Amulumruptor caecigallinarius	991.707806542343	-0.11683916004131	0.335197391383811	-0.348568225901036	0.72741348537762	0.908660817488653	-0.773813974865355	0.540135654782735
Amulumruptor sp001689515	59.7955313141022	-0.217689952780049	0.488550943315043	-0.445582913632145	0.65589855511645	0.869266525930787	-1.1752322062906	0.739852300730504
Amulumruptor sp900539915	10.1420842006396	0.559616003205263	0.899692472407643	0.622008097619945	0.533936543428235	NA	-1.20374883987551	2.32298084628604
Amulumruptor sp900547825	24.6749803883397	0.710220299254185	0.704688848893556	1.007849493247	0.313526721489792	0.633619447618114	-0.670944464884172	2.09138506339254
An172 sp002160515	410.252157967993	0.817837002819731	0.392358210021415	2.08441414485782	0.0371225122956802	0.182041793508036	0.0488290421391557	1.58684496350031
An181 sp002160325	121.669865073184	-0.144288637637419	0.378508388253506	-0.381203276110176	0.70305241834941	0.899454372339066	-0.886151446460594	0.597574171185756
An23 sp900544635	4.1339400591486	0.196975693655707	1.10473681418971	0.178301013531609	0.858486582885105	NA	-1.96826867455165	2.36222006186306
An23 sp900545755	18.7318877072166	-0.35819178331473	0.67200453670939	-0.533019888628566	0.594019812858699	0.836832839521881	-1.67529647271266	0.958912906083198
An92 sp900199495	652.736798557586	1.29525751390902	0.325945910784274	3.97384188926452	7.07225198848868e-05	0.00166167172807795	0.656415267863741	1.93409975995431
Anaerobiospirillum sp900543125	7.62218851393088	1.88290594305751	0.998549100823736	1.88564181921975	0.0593432379825138	NA	-0.0742143313518662	3.84002621746689
Anaerobiospirillum succiniciproducens	14.6873166950031	0.354612960160401	1.24244881093415	0.285414543472243	0.775326566644339	NA	-2.08054196190515	2.78976788222595
Anaerobutyricum hallii	3414.24863908748	0.403132849262785	0.243866229146052	1.65309010056225	0.0983125277564341	0.343648706336203	-0.0748361769090692	0.88110187543464
Anaerobutyricum soehngenii	2733.39029177105	-0.439654133689948	0.300913246734974	-1.46106606625121	0.143997311612534	0.425224848062367	-1.02943325976151	0.150124992381617
Anaerobutyricum sp002161065	181.994265443582	-0.0335944597675858	0.209999452898182	-0.159974034712719	0.872901528069937	0.959111042783347	-0.445185824221137	0.377996904685966
Anaerobutyricum sp900754855	129.624980739616	0.096699101037027	0.198688559816683	0.486686808371077	0.626480295041396	0.85795730218036	-0.292723320343803	0.486121522417857
Anaerococcus hydrogenalis	4.3641626499624	-0.944683127337716	1.38910944232033	-0.680063858582477	0.496464027436446	NA	-3.66728760487008	1.77792135019465
Anaerococcus jeddahensis	26.0224530167746	-0.295235969033248	0.636968502739767	-0.463501676712995	0.643004813280195	0.863163574513883	-1.54367129368959	0.953199355623098
Anaerococcus lactolyticus	91.5277792938558	0.375746728032357	0.459945057567256	0.816938288281124	0.413963695594146	0.716547024660718	-0.525729019666666	1.27722247573138
Anaerococcus nagyae	10.7039653714379	-0.0784365262741099	0.891054349016412	-0.0880266465908526	0.929855497428046	NA	-1.82487095861406	1.66799790606584
Anaerococcus obesiensis	112.431789509053	-0.291421379407348	0.403713405502352	-0.721852124391865	0.470385398565112	0.761367099382901	-1.08268511426797	0.499842355453278
Anaerococcus octavius	11.7737868835879	-0.712049019769243	0.811465896805761	-0.877484836481902	0.380223351466587	NA	-2.30249295219103	0.878394912652545
Anaerococcus prevotii	2.54874865637035	-0.584804081177293	1.73845783999961	-0.336392443763504	0.736574946829704	NA	-3.99211883621783	2.82251067386324
Anaerococcus prevotii_A	12.0328198548616	-0.85712983421216	1.03019773767021	-0.832005160631158	0.405406031595044	NA	-2.87628029700042	1.1620206285761
Anaerococcus rubeinfantis	80.736697261829	0.0320976699443966	0.375267825301035	0.0855326989961059	0.931837900673153	0.97759593106128	-0.7034137522023	0.767609092091094
Anaerococcus senegalensis	16.0035589816965	0.441757705451743	1.00430786913874	0.439862833924203	0.660036455560291	NA	-1.52664954745035	2.41016495835383
