	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RC9 sp900769145	404.821249085707	-2.4902512844094	0.487202723520656	-5.11132463795397	3.19907697462026e-07	2.81421832040079e-05
Mailhella sp003150275	296.883886844106	-2.3938778192463	0.47053479740281	-5.08756808733313	3.62684194461525e-07	3.09668298977002e-05
Olsenella sp900538935	66.9756264633998	2.47614821662226	0.487983357550875	5.07424726336924	3.89032916945383e-07	3.22675016540699e-05
Faecalimonas phoceensis	3188.12896339816	1.13703307039875	0.225673319809317	5.03840272903985	4.69432885867621e-07	3.77563290697039e-05
Prevotella sp000436035	7569.35362000844	-2.32154056329269	0.461203950267417	-5.03365281660446	4.81220866544624e-07	3.77563290697039e-05
UBA1409 sp900553675	133.252694506698	1.54871208939386	0.30999119247338	4.9959873925349	5.85354847864463e-07	4.47180295618562e-05
UMGS946 sp900544965	263.113163613925	1.62707328585269	0.329960209740677	4.93111968601136	8.17596186344227e-07	5.94571356835567e-05
Citrobacter_A farmeri	178.493444309061	2.98135843608399	0.60464912876948	4.93072476950616	8.19250922267402e-07	5.94571356835567e-05
CAG-611 sp000434175	285.122782082168	-4.25611469996946	0.872274248569027	-4.87933090647999	1.06446340218097e-06	7.53692013788138e-05
UBA3210 sp900755065	77.9914275076007	-2.49572489655587	0.512644264253496	-4.86833672115712	1.12541452658753e-06	7.77875802543717e-05
Clostridium_Q sp000435655	471.899489076521	1.28415353611876	0.268318133285142	4.78593645683308	1.7019190085171e-06	0.000114899322830817
CAG-273 sp003534295	1594.54411337703	-2.5410892642551	0.536072418730468	-4.74019773349453	2.13509750888628e-06	0.000140867910643111
CAG-194 sp000432915	11094.7077473023	-1.95167786638857	0.412555445089614	-4.73070441711086	2.23742099470674e-06	0.000144338514391859
CAG-451 sp000438295	502.786939291133	-2.63102441100039	0.556834540797151	-4.72496624802384	2.30153579419278e-06	0.000145246921968296
UMGS1312 sp900550625	1008.21164728514	-1.86413995726409	0.398405962851772	-4.67899612726843	2.88282887203922e-06	0.000178060685436805
UBA6398 sp003150315	1094.88984282105	-2.12048948619136	0.453995091304702	-4.67073218808918	3.00128023909778e-06	0.000181514927793768
CAG-977 sp000434295	88.6777231849107	-3.32184892903367	0.717342982895855	-4.63076799834806	3.64311900924178e-06	0.000215836213955692
CAG-460 sp900546715	479.960435427744	1.14031953159068	0.247694935873599	4.60372565780914	4.14999070271852e-06	0.00024059214037892
Prevotella sp000436695	3689.1294224338	-1.29863130702978	0.282316663804834	-4.5999102197082	4.22673067837579e-06	0.00024059214037892
UBA1417 sp900552925	319.315149804612	1.20789994330064	0.26522190076248	4.5542993992128	5.25604532046248e-06	0.00029342883779428
Hafnia alvei	115.126480367823	4.19879032982301	0.924649407011535	4.54095389883338	5.60002770859034e-06	0.000306733593170523
CAG-605 sp900545005	93.9729545031773	-2.71195826907347	0.600705825995522	-4.51461955538565	6.34305309532467e-06	0.000337233723728046
GCA-900066495 sp902362365	414.564182515434	1.68972598020103	0.374406144674107	4.51308292942631	6.38920248192992e-06	0.000337233723728046
UBA5446 sp900543085	605.092984304242	-1.32195079877514	0.294267534271409	-4.4923433434416	7.04437334284125e-06	0.000365175282397645
Veillonella sp900556785	501.440161826335	1.74434674945472	0.39025500836794	4.46976134079519	7.83069250247679e-06	0.000398815795345441
Ruminiclostridium_E sp900556525	256.777449522344	-1.65912986671718	0.373000048063232	-4.44806877460754	8.6645789761131e-06	0.00043367711668373
Ruminococcus_B gnavus	27456.0158178043	1.65678463979169	0.373017058557462	4.44157874762841	8.93012539921539e-06	0.00043939244125292
Prevotellamassilia sp900539625	1473.30239333744	-1.8786590392922	0.423427144771417	-4.4367940565227	9.13085737429804e-06	0.000441781315959787
CAG-269 sp900556345	968.514159934712	-1.69865395951475	0.383402835907298	-4.43046790589068	9.40288412600064e-06	0.000447484797012784
Desulfovibrio desulfuricans	59.9430250854523	2.7102842578808	0.613924890289706	4.41468378420338	1.01157745885317e-05	0.0004736466714598
Merdibacter sp900754715	126.441107046309	-1.45822407081173	0.33235589061528	-4.38753791338605	1.14641014529743e-05	0.000528258516158482
Merdibacter sp900543035	1319.31718551161	-1.91693332787545	0.437629508407011	-4.38026524960157	1.18534930250903e-05	0.000537667035184955
UMGS1109 sp900548675	361.798835011267	2.75235950699759	0.632430006943273	4.35203813351707	1.34877794809432e-05	0.000602384982048893
CAG-914 sp000437895	367.271936454005	1.88018379322682	0.432779526021553	4.34443794167192	1.39632708723667e-05	0.000614172353673945
UBA9502 sp900538475	4124.64604004224	-1.32243719615701	0.306367654632692	-4.31650396561119	1.58519834539626e-05	0.000686840417415721
Butyrivibrio_A sp000431815	1589.21626576432	0.947537512885973	0.221077528912192	4.28599648977585	1.81921859752003e-05	0.000776645821853035
Enterocloster sp000155435	1727.78569866748	-1.14094940256741	0.267231631874754	-4.26951478222514	1.95898666622508e-05	0.000824193955369771
Ruminiclostridium_E sp003512525	4359.34917289706	-1.5624518338814	0.367087633244194	-4.25634560356335	2.07795417665431e-05	0.000861757282118208
