	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CI_5	CI_95
Agathobaculum sp900555465	2227.02951448374	-0.18395839430454	0.337339545239157	-0.545321166464853	0.585532648960847	0.687599812769433	-0.845131753534408	0.477214964925328
Agathobaculum sp900557315	945.264597142325	-1.11909062110133	0.292107178487361	-3.83109592477802	0.000127573752819383	0.000381386572290902	-1.69161017056217	-0.546571071640493
Aggregatibacter segnis	23.7701098666745	-3.93775680984939	1.37886677734311	-2.85579207110706	0.00429296176116368	0.00968458281515148	-6.64028603292068	-1.23522758677809
Akkermansia muciniphila	72893.8718967125	2.88640342119722	0.645778279287187	4.46965082873839	7.83473940718844e-06	2.82198754487911e-05	1.62070125179609	4.15210559059836
Akkermansia muciniphila_A	7528.03436604477	2.63786909289908	0.707281230292906	3.72959012613223	0.000191791497562299	0.000551259886958192	1.2516233545838	4.02411483121435
Akkermansia muciniphila_B	6763.53335236041	-2.16194155431508	0.653481664245071	-3.30834309913293	0.000938497559243773	0.00236625597841684	-3.44274208079272	-0.881141027837448
Akkermansia muciniphila_C	1023.66731309859	1.88725928759722	0.800929941658755	2.35633504184977	0.0184562628473739	0.0361224459495691	0.317465447806293	3.45705312738814
Akkermansia sp001580195	645.698144188477	0.535213275229998	0.686315263134978	0.77983589172304	0.43548747713632	0.544995094562205	-0.809939922554688	1.88036647301468
Akkermansia sp004167605	742.219328274873	2.46637576277134	0.656108869533167	3.75909529241117	0.000170528882824041	0.000493871232435503	1.18042600854904	3.75232551699364
Akkermansia sp900545155	124.969914497877	2.0520014605035	0.680750538767246	3.01432219828928	0.00257554125147087	0.00603658985050829	0.717754922063458	3.38624799894354
Akkermansia sp900548895	9.41746106815314	0.43040117208393	1.1845684898689	0.363340048097653	0.716350880464144	0.7975218081531	-1.89131040528012	2.75211274944798
Akkermansia sp900766865	86.2384052175455	-2.79613492260911	0.543675736014569	-5.14301951951408	2.70357520096838e-07	1.21820753799219e-06	-3.86171978446597	-1.73055006075225
Aliarcobacter butzleri	20.8634245610972	-4.57747291048287	1.30281748172079	-3.51351818248313	0.00044221414699634	0.0011886004569891	-7.13094825308478	-2.02399756788095
Alistipes communis	14029.2724705494	2.83942682728904	0.491212877063454	5.78044053784496	7.45052685841153e-09	4.23679213888775e-08	1.87666727950237	3.80218637507571
Alistipes dispar	1232.49035878309	0.116340284480105	0.548963084195488	0.211927336882048	0.832163723214607	0.887003234971367	-0.95960758938508	1.19228815834529
Alistipes finegoldii	32031.881811351	-0.0758902394403733	0.486364701159691	-0.156035664717074	0.876004909130861	0.917477346795884	-1.02914753706495	0.877367058184208
Alistipes onderdonkii	37117.187465902	0.429027178564382	0.50398114019888	0.851276256875565	0.394615910926249	0.502464893637618	-0.558757705112855	1.41681206224162
Alistipes provencensis	463.112835244131	0.419738547515774	0.522569435806302	0.803220622476964	0.421847227910197	0.530830878717088	-0.604478726085994	1.44395582111754
Alistipes putredinis	120199.729862693	0.505685534203766	0.542938819905077	0.931385849868272	0.351654007774927	0.456404842036421	-0.558454998618862	1.56982606702639
Alistipes senegalensis	7794.85934523288	1.500256077385	0.45707364009869	3.28230715090257	0.00102961386145423	0.00256580372887103	0.604408204508941	2.39610395026105
Alistipes shahii	37710.8700640496	1.47958343232179	0.518216454618753	2.85514560399342	0.00430171024106252	0.00969793847245456	0.463897845072996	2.49526901957058
Alistipes sp000434235	1040.75783780632	1.10315973942854	0.4009588564983	2.75130408407183	0.00593585141428236	0.0129974677519631	0.31729482140951	1.88902465744757
Alistipes sp001941065	1520.46592844226	0.337346228623582	0.552747166973977	0.610308381082058	0.541657546098973	0.647609388275237	-0.74601831120196	1.42071076844912
Alistipes sp002161445	484.092108040915	0.849664387111065	0.470693252265256	1.80513398699041	0.0710537177972107	0.118445891262341	-0.0728774350948626	1.77220620931699
Alistipes sp002358415	122.581221354596	0.786644484566589	0.49501951813948	1.58911811704552	0.112033728282406	0.175818606077972	-0.183575942631164	1.75686491176434
Alistipes sp900021155	617.277456832683	-0.358900441434863	0.563535756043246	-0.636872527760813	0.524207878693322	0.630262558218584	-1.46341022728017	0.745609344410449
Alistipes sp900290115	200.497928776262	2.1701689146293	0.505738746258012	4.29108691134799	1.77800704649934e-05	6.0604236207219e-05	1.17893918637715	3.16139864288144
Alistipes sp900541585	3041.68855863071	-0.0100862599705753	0.524213129106532	-0.0192407618400674	0.984649040367473	0.989845077519808	-1.03752511324242	1.01735259330127
Alistipes sp900542505	215.528844571797	1.07930914797574	0.499462972147561	2.16093926509705	0.0307000312901873	0.0571668456306901	0.100379710955188	2.05823858499629
Alistipes sp900544265	356.516861523689	0.27211436216477	0.509714379294573	0.533856554216437	0.593440782498075	0.694508001087337	-0.726907463654781	1.27113618798432
Alistipes sp900546065	504.16475599548	2.09579026619056	0.53919863834835	3.88686119944645	0.000101548779874567	0.000306793626599022	1.03898035451476	3.15260017786636
Alistipes sp900548155	13.4215332376509	0.591800316405746	0.725033056924053	0.816239081451616	0.414363408555277	0.522948887720296	-0.829238362766377	2.01283899557787
Alistipes sp900549305	922.035506783037	-0.181184276286861	0.42364165180933	-0.427682867142647	0.668882025139667	0.757014254108204	-1.01150665618421	0.649138103610483
Alistipes sp900550375	101.568465161104	0.860728152042822	0.539616061994181	1.59507511481766	0.11069543956124	0.174196724302658	-0.196899894945105	1.91835619903075
Alistipes sp900550925	109.845621038486	-1.07051216334259	0.523174366856085	-2.04618618793506	0.040738055741166	0.072642118115683	-2.09591508001506	-0.0451092466701166
Alistipes sp900552955	346.445290579429	-0.268160503091994	0.368885018714797	-0.726948749575872	0.467257351939354	0.576340093453253	-0.991161854209379	0.454840848025392
Alistipes sp900553175	176.182117097583	0.233443013227521	0.462978670680425	0.504219801064349	0.614106927336117	0.711890687571178	-0.673978506916343	1.14086453337138
Alistipes sp900760675	115.583132426503	-0.0876531376828339	0.537160573634212	-0.163178650826527	0.870377775070137	0.91297809443729	-1.14046851592077	0.965162240555098
Alistipes sp900761235	66.1428303192918	-0.489800083589226	0.537298483217285	-0.91159774108491	0.361980511962326	0.467683185952832	-1.5428857596431	0.563285592464652
Alistipes sp900766655	115.913203329801	-3.16928638768239	0.590097945371819	-5.37078024510903	7.8396697430416e-08	3.83483987858625e-07	-4.32585710796224	-2.01271566740254
Alistipes sp900768015	15.357779014729	-1.19828434822402	0.893890107024217	-1.34052758701305	0.18007388168131	0.263090473065706	-2.95027676412814	0.553708067680104
Alistipes sp900768045	118.103537598038	-0.420925376884417	0.467132863376047	-0.901082775128084	0.367544310496757	0.473266782085385	-1.33648896509654	0.494638211327705
Alistipes sp900769405	15.3943414058472	-0.733125964600289	0.85109575879588	-0.861390691968089	0.389022900827663	0.495895734921211	-2.401242999235	0.934991070034424
Alistipes sp900769445	159.480106922466	-3.26652792934835	0.487844144802594	-6.69584326090488	2.14431464578693e-11	1.75485797622992e-10	-4.22268488323018	-2.31037097546652
Alistipes sp900769525	40.4265877878379	-2.70194100483962	0.5986492581663	-4.51339572877085	6.37978223503714e-06	2.34083978796089e-05	-3.87527199021719	-1.52861001946205
Alistipes sp900769745	98.0231981444321	-3.50457219624798	0.569071902705382	-6.15839963208016	7.34837322761495e-10	4.9118073679321e-09	-4.61993263016422	-2.38921176233175
Alistipes sp900770585	59.8571393696812	-2.57332689115717	0.575246683649658	-4.47343194545803	7.69740639439316e-06	2.77543706901936e-05	-3.7007896733366	-1.44586410897773
Alistipes sp900770635	187.639379122154	-0.16660896757096	0.49651417197883	-0.335557325397075	0.737204709182885	0.814655155587533	-1.13975886246319	0.806540927321274
Alistipes sp902363575	793.659801832164	-0.276173441836922	0.38730737999917	-0.713060107033111	0.475808563801378	0.584574548647411	-1.03528195758186	0.48293507390802
Alistipes sp902388705	763.444617178046	-0.642800577767571	0.488282234639288	-1.31645292858634	0.188022067512009	0.272842856326145	-1.59981617195131	0.314215016416169
Alistipes timonensis	1322.78365394194	1.37309104396128	0.496726473027339	2.76427997805889	0.00570485662561076	0.0125638749962873	0.399525046660089	2.34665704126247
Alistipes_A ihumii	4613.97144266587	2.21462786434277	0.577643558341818	3.83390039127255	0.000126127232823081	0.000377391170462778	1.08246729409124	3.34678843459429
Alistipes_A indistinctus	3600.79986583316	1.9324638026625	0.689000029062512	2.80473689571814	0.00503576671307808	0.0112419557676724	0.582048560352922	3.28287904497207
Alistipes_A sp900240235	4000.35705663289	2.45943018517279	0.605824945201169	4.05963835701106	4.91487784530274e-05	0.000156919144613995	1.27203511164255	3.64682525870303
Alistipes_A sp900539755	35.173134364911	-0.329909740602829	0.658163156026638	-0.501258293755776	0.616189353135714	0.713662415790944	-1.61988582236626	0.960066341160598
Alistipes_A sp900545315	52.389907230524	1.79942010369685	0.738265995325454	2.43736013183649	0.0147949365529796	0.0295124127051583	0.35244534184834	3.24639486554535
Alistipes_A sp900546005	83.0551952893246	-0.40255982883841	0.48083916811068	-0.837202656389565	0.402478664582673	0.509826132565196	-1.34498728069154	0.539867623014724
Alistipes_A sp900549685	584.744666452673	0.511931837315084	0.44534104229652	1.14952763993	0.250338476258981	0.346224569790562	-0.360920566423625	1.38478424105379
Alkalihalobacillus alcalophilus	320.220460414709	-3.66654496931181	0.552596287832338	-6.63512414043626	3.24229541465549e-11	2.58554208764039e-10	-4.74961379145373	-2.5834761471699
Allisonella histaminiformans	151.647209730583	0.110593009554314	0.546768933701377	0.202266447008335	0.839708429230554	0.89365617747721	-0.961054408365754	1.18224042747438
Allisonella pneumosintes	566.205491853789	-7.52360871511529	0.864164525258439	-8.70622259443624	3.14169565809414e-18	5.64024838303917e-17	-9.21734006133898	-5.8298773688916
Alloprevotella tannerae	34.1660476583483	-0.251269458645304	0.613769985361036	-0.409387009202642	0.682255671595267	0.76854622138639	-1.45423652474461	0.951697607454002
Alloscardovia omnicolens	208.551151256051	-0.761790361639133	0.539591245777634	-1.41179155073444	0.158011347040831	0.234656088784326	-1.8193697697364	0.295789046458131
Alterileibacterium massiliense	182.698892878888	-2.47039014066457	0.372655228503429	-6.62915733286656	3.37608590873625e-11	2.6859857496651e-10	-3.20078096718184	-1.73999931414731
Amedibacillus dolichus	1012.30975891545	-2.31572270657352	0.35302968011241	-6.55956945556578	5.39633547832748e-11	4.13960500115994e-10	-3.00764816506754	-1.6237972480795
Amedibacterium intestinale	812.395806896736	-0.671586245166868	0.39898224597351	-1.68324844512369	0.092327006097061	0.148215966248512	-1.45357707774585	0.110404587412113
Amulumruptor caecigallinarius	174.941515698622	-1.27687704687887	0.453004792192657	-2.81868330950422	0.0048221068257282	0.0107930837502755	-2.16475012440053	-0.389003969357211
Amulumruptor sp001689515	101.781392705301	-0.693043205576055	0.628166188362413	-1.10328002114022	0.269905580006459	0.365957387837939	-1.92422631107219	0.538139899920077
Amulumruptor sp900539915	36.9931073239081	-0.769016947495774	0.744166462759362	-1.03339371764251	0.301419685273917	0.401562244139675	-2.22755641300669	0.689522518015144
Amulumruptor sp900547825	18.633348569762	-0.953354251061102	0.907118027931699	-1.05097045996851	0.293272157240914	0.392824307491834	-2.73127291553423	0.824564413412026
An172 sp002160515	151.193953424713	-0.588455810843287	0.368419894480542	-1.59724222187563	0.110211724456406	0.17370691527013	-1.3105455352132	0.133633913526623
An181 sp002160325	827.924882111566	-0.573357412486794	0.332256849212506	-1.72564512618996	0.0844112756759363	0.137113341682987	-1.22456887056006	0.0778540455864725
An23 sp900544635	2.71051327005495	1.53563475347429	1.12620765007943	1.36354494960674	0.172710828245322	0.253195994037284	-0.671691679794884	3.74296118674346
An23 sp900545755	12.5599280608423	1.74360234839256	0.609393288370306	2.86121029172385	0.00422027017399688	0.00952686400700151	0.549213450766327	2.93799124601879
An92 sp900199495	271.517043754732	-1.96900691645557	0.441588596486303	-4.45891703753869	8.23747948315223e-06	2.96082988969906e-05	-2.83450466155232	-1.10350917135883
Anaerobiospirillum sp900543125	1.02086579610233	-1.08988142817875	1.82261575067827	-0.597976522354291	0.549855598605587	0.653990581900298	-4.66214265716359	2.4823798008061
Anaerobiospirillum succiniciproducens	42.2056077892828	-3.97028549564417	0.682267310678918	-5.81925212229995	5.91115143679219e-09	3.38952145096328e-08	-5.30750485240385	-2.63306613888449
Anaerobutyricum hallii	125837.065161064	0.766732015066625	0.382198258024021	2.00611070032254	0.0448444384729207	0.0789787260008449	0.0176371943855966	1.51582683574765
Anaerobutyricum soehngenii	37977.0415635998	0.0482718050232111	0.370356361540201	0.130338803476908	0.89629838116702	0.931053362321027	-0.677613325040878	0.7741569350873
Anaerobutyricum sp002161065	910.252030635638	-1.0169054877006	0.3132517851562	-3.24628792520218	0.00116920524032216	0.00288224641916944	-1.63086770469963	-0.402943270701568
Anaerobutyricum sp900754855	331.04870169123	-2.66563647918642	0.27037315614464	-9.85910183243338	6.26069030848843e-23	2.04456257788636e-21	-3.19555812761634	-2.1357148307565
Anaerococcus hydrogenalis	8.72763455806217	-0.94155225421442	0.762987657934559	-1.23403340070171	0.217190458396606	0.308255828576971	-2.43698058441472	0.553876075985881
Anaerococcus jeddahensis	13.0736959809074	-1.63431799564861	0.789820795366747	-2.06922634252715	0.0385248518549182	0.0694906454552943	-3.18233830880822	-0.0862976824890112
Anaerococcus lactolyticus	740.608059651611	-6.3272193015327	0.86072272302417	-7.35105409939901	1.96649801859733e-13	2.03106075475007e-12	-8.01420483933531	-4.64023376373008
Anaerococcus nagyae	8.0640739608158	-2.0193601371407	1.06121843892106	-1.9028694405214	0.057057583422595	0.0977763386087348	-4.09931005715579	0.0605897828743842
