	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CAG-914 sp000437895	901.691427753904	-3.52775270891272	0.56490351778543	-6.24487651049234	4.24135072994843e-10	3.03256577191313e-08
Klebsiella variicola	2690.09754867865	-3.67950596246659	0.589735021137012	-6.23925293663666	4.39665573738936e-10	3.07945356953475e-08
CAG-110 sp000434635	7285.64578607826	-2.96444333157487	0.475617318965432	-6.23283302219348	4.58074364686168e-10	3.14422243920586e-08
CAG-110 sp900547405	975.672921146671	-2.27117454142095	0.365631544973995	-6.21164823615667	5.24316961751489e-10	3.52834473084531e-08
CAG-170 sp000432135	33657.8452274901	-3.8327230295599	0.620643184730107	-6.17540500541644	6.59940767427383e-10	4.35560906502073e-08
UMGS1815 sp900555345	582.649194146613	-4.25160195648269	0.6930422892423	-6.13469339819212	8.53235883983964e-10	5.52510481855276e-08
CAG-110 sp900540635	3243.55046375995	-2.55301136001415	0.416670485481007	-6.12717110756463	8.94552564233542e-10	5.68537851935096e-08
CAG-170 sp002404795	2475.37714690777	-3.41058877842705	0.557104816834827	-6.12198759616583	9.24152196646588e-10	5.76670970707471e-08
CAG-83 sp902388735	1232.77811205494	-2.22987039813541	0.365259358536608	-6.10489600340227	1.028676388789e-09	6.30431672557827e-08
UBA5446 sp900759385	101.075486763269	-2.088714304871	0.344706025648299	-6.05940758053965	1.36623799508658e-09	8.22619087567922e-08
CAG-83 sp000435555	25941.8059031273	-3.24819605777618	0.537738887175014	-6.04047082188984	1.5366517163629e-09	9.09273912165079e-08
Duncaniella sp001701225	290.551921990933	-2.848628966006	0.487287790433519	-5.84588619278086	5.03878465416179e-09	2.93103541238699e-07
UBA5446 sp900546615	252.67709219459	-2.17576101255319	0.373622057046724	-5.82342763634294	5.76527836747729e-09	3.29773922619701e-07
Enterobacter cloacae_O	242.801227443406	-3.43327776498313	0.597828607176488	-5.7429131422772	9.30614684126405e-09	5.23585179659315e-07
CHH4-2 sp002899675	466.878263581103	-2.2130149376536	0.385590306660346	-5.73929089872836	9.50737901819087e-09	5.26279432103727e-07
CAG-83 sp900547745	2948.25124449642	-2.43595735554822	0.426641898696064	-5.70960649432974	1.13237683745581e-08	6.16875762880688e-07
UBA5446 sp900545405	179.1401335315	-2.33214708392551	0.410106093779901	-5.68669210064736	1.29523673411288e-08	6.9457069866803e-07
Enterocloster sp001517625	12375.074250005	2.63493399139965	0.468586632861764	5.62315227668257	1.87503977714659e-08	9.90021002333399e-07
CAG-83 sp900551355	882.764629220799	-2.67120853423386	0.476449507470334	-5.60648818469012	2.06473063397263e-08	1.07365992966577e-06
CAG-83 sp900550615	860.606853467161	-2.26371568811259	0.405662521714008	-5.58029289604552	2.40113901229415e-08	1.22469688945523e-06
CAG-488 sp000434055	359.241584422884	-2.47973634789912	0.444519779080101	-5.57846121725054	2.42655560847772e-08	1.22469688945523e-06
UBA1777 sp003150355	727.20999385243	-2.10790674041721	0.378455302355288	-5.56976405746942	2.55084527059353e-08	1.26157207996552e-06
UBA1777 sp900547315	1905.78839878335	-2.38152568365343	0.427697500225513	-5.56824784432389	2.57313652673621e-08	1.26157207996552e-06
Phocaeicola sp900542985	7527.43267355225	1.58792672540366	0.286423109642538	5.54398954534577	2.95656495525423e-08	1.42914520090599e-06
Dysosmobacter sp004553545	739.094588170229	-2.22281719921664	0.40280206717957	-5.51838577885375	3.42127728973095e-08	1.63080884143842e-06
UBA9414 sp003458885	828.962669519386	1.61728709809306	0.294469699013973	5.49220209586424	3.96952773806382e-08	1.86622180781302e-06
SFDB01 sp004558825	572.235584972975	-2.20983062633155	0.403836859911527	-5.47208748308831	4.44765165495319e-08	2.0627487134864e-06
CAG-83 sp900550585	1187.5131992702	-2.07411453014185	0.380161611219324	-5.45587578790338	4.87320512475646e-08	2.22997866508856e-06
QAMH01 sp900556425	71.4291060993223	-5.75975718948111	1.05918510582122	-5.43791369216374	5.39080750655462e-08	2.43437517927572e-06
UBA737 sp900547305	1157.35042744527	-3.64041973716666	0.671048512054175	-5.42497251953188	5.79634570122455e-08	2.58351408397437e-06
UMGS1537 sp900761045	870.903561160636	-2.15641501422625	0.39791042205432	-5.41934791024868	5.98168118597515e-08	2.63193972182906e-06
Faecalimonas sp000209385	637.822199868847	1.89935671423767	0.352314500928083	5.39108299327532	7.00343182499399e-08	3.04250354726321e-06
CAG-83 sp900548615	3597.15982632663	-2.05206225913317	0.381710211850651	-5.37596898229188	7.61719053737585e-08	3.26777474053424e-06
UBA5394 sp003150565	120.400100230274	-3.90030755664395	0.727047798352606	-5.36458203364557	8.11368787533939e-08	3.43779960347714e-06
CAG-269 sp000438255	2650.99778611045	-3.23159921570251	0.60294102325458	-5.35972689046575	8.33478564590307e-08	3.4884127239926e-06
CAG-83 sp900556015	1059.87852966945	-2.19669532837108	0.410651462531275	-5.34929381434695	8.82980926824415e-08	3.54979341371267e-06
CAG-273 sp003507395	362.755623627001	-3.73860096360224	0.698966984815711	-5.34875186499397	8.8562864774499e-08	3.54979341371267e-06
Streptococcus mutans	221.716723133411	-3.11920155071393	0.583174336642223	-5.34866052006598	8.86075674344374e-08	3.54979341371267e-06
CAG-177 sp000431775	507.203116519393	-2.37922473736568	0.44488464106046	-5.34795881398465	8.89516997608653e-08	3.54979341371267e-06
Acutalibacter timonensis	313.625287999423	-2.0663174642535	0.388247362602908	-5.32216742027657	1.02538134730984e-07	4.04495262524987e-06
HGM12669 sp900761935	238.108843429196	-2.86225353004633	0.538057105278679	-5.31960920498181	1.03990379244576e-07	4.05562479053846e-06
CAG-170 sp000436735	4752.72422214357	-2.87796694738939	0.54131222683307	-5.3166487005602	1.05695849796159e-07	4.07582198315075e-06
UMGS1840 sp900555525	143.457729515615	-2.63300773852347	0.496737296029007	-5.30060408101451	1.15420143150788e-07	4.40135479215005e-06
Slackia_A isoflavoniconvertens	198.2753606368	-3.97405796421524	0.750102717248772	-5.29801835512781	1.1706620114138e-07	4.41506815733204e-06
Faecalimonas umbilicata	3376.56210590775	2.4752453985415	0.470894350826586	5.25647715712998	1.46841005848208e-07	5.47780795729403e-06
UBA737 sp002431945	1949.12830092497	-2.96476469327198	0.564402627814842	-5.25292503465204	1.49702479337935e-07	5.52450439879345e-06
UBA6984 sp003258725	196.715191873445	-3.41549483336617	0.651712401365534	-5.2408007369657	1.59881289578167e-07	5.83736793438585e-06
CAG-110 sp900544705	1721.71752770485	-2.4218612300892	0.463898411022636	-5.22067153614593	1.78275490862068e-07	6.4404366804065e-06
UBA644 sp002299265	212.960829409373	-2.72098443646538	0.522937724217185	-5.2032666806331	1.95815555212286e-07	7.00040609883923e-06
Phocaeicola sp002161765	1926.78692310967	1.39901413390915	0.269583604897133	5.18953715469078	2.10817437374148e-07	7.44713044057896e-06
RUG115 sp900066395	8086.18141807744	-2.051391769568	0.39541668387902	-5.18792416507048	2.12651160599282e-07	7.44713044057896e-06
Campylobacter_B sp900539505	158.826443384972	-2.65416232872359	0.512367876434609	-5.18018878777683	2.21661450067767e-07	7.68426360234925e-06
Ruminiclostridium_E sp003512525	533.378646135968	-2.89020591839354	0.559499094608768	-5.16570258333399	2.39537425778605e-07	8.22092445272172e-06
Pseudoruminococcus massiliensis	6537.4240779963	-2.57018416769551	0.497992389727091	-5.16109125503709	2.45514457145216e-07	8.32829832485099e-06
Anaeromassilibacillus sp002159845	1087.49573044507	-2.15001384558626	0.416704178378511	-5.15956872319458	2.47519355808508e-07	8.32829832485099e-06
Sutterella wadsworthensis_A	1225.60222444696	-2.99709038512888	0.582105804345076	-5.14870383142956	2.6229265163204e-07	8.73969301360352e-06
Phascolarctobacterium sp000436095	311.558197398605	-2.88670074976876	0.561349648014767	-5.14242907246434	2.71208844232562e-07	8.94989185967454e-06
UBA11524 sp000437595	34649.1820214871	-3.19771743743408	0.62367432771131	-5.12722312808465	2.94046950417789e-07	9.61113460794146e-06
Phocaeicola coprophilus	28053.8594781551	1.71556158885914	0.335541572984877	5.11281381200552	3.1739509944187e-07	1.02764149177783e-05
RUG806 sp900313475	949.127216929313	-2.18169859327001	0.426947910685108	-5.1099877494871	3.22179702196973e-07	1.03338386723366e-05
Fournierella sp900543285	138.710742845171	-1.61881929259795	0.317302339027664	-5.10181960069576	3.36403337308388e-07	1.06072897218544e-05
Enterobacter hormaechei_A	1215.94373133239	-2.65242785715454	0.519926079522303	-5.10154801157798	3.36886532541413e-07	1.06072897218544e-05
Megasphaera sp000417505	17214.9636126125	-3.44626654232661	0.682883754921183	-5.04663717285875	4.49654092703494e-07	1.4029207692349e-05
UMGS1820 sp900545865	97.7285696559424	-2.96921072493082	0.588971173062778	-5.04135153082329	4.62255421158547e-07	1.42924378866318e-05
CAG-110 sp900544945	3383.86712872557	-1.53350145033669	0.30455220808307	-5.03526623559536	4.77185141355938e-07	1.46223161172641e-05
Phocaeicola plebeius	441446.16215198	2.52434534541259	0.502130022194913	5.0272742792358	4.97500542789096e-07	1.49364816963218e-05
NK3B98 sp900545815	311.531673967606	-2.30267527457857	0.458047180639173	-5.02715740191949	4.97803743340209e-07	1.49364816963218e-05
Megasphaera elsdenii	877.001142747432	-4.59286204179187	0.913798112261276	-5.02612336375528	5.0049399623456e-07	1.49364816963218e-05
Victivallis sp002998355	820.421652521713	-3.01767064725627	0.600731481492105	-5.02332696092594	5.07839802063552e-07	1.50250534541561e-05
F23-B02 sp004558025	1345.81434271133	-2.6407081189286	0.526342241118937	-5.01709327625841	5.24591023406624e-07	1.53741763980422e-05
CAG-245 sp000434195	1624.22476572064	-2.75389658736568	0.549062931601387	-5.01563013794013	5.2859930506089e-07	1.53741763980422e-05
Fusobacterium_A sp900555845	1293.73132851544	1.79972621106233	0.361915445893095	4.97278088427854	6.5999244212697e-07	1.90344038771408e-05
Streptococcus thermophilus	1038.068482077	-2.33072210306018	0.470091129191346	-4.95802187773572	7.1214545561989e-07	2.03673600307289e-05
CAG-110 sp900548795	248.347219700369	-3.13945779257538	0.633675482487278	-4.95436209754005	7.25679603123184e-07	2.0582912379494e-05
CAG-460 sp900544625	425.975843824891	-3.75662356075742	0.758995510788602	-4.94946743078132	7.44168288898216e-07	2.0934307930317e-05
CAG-451 sp000438295	558.611884736368	-3.54891247744695	0.717622077397573	-4.94537806071538	7.59962296324677e-07	2.1039028327934e-05
CAG-170 sp900545925	5063.94692703666	-2.48368893609056	0.502229201205028	-4.94532960276165	7.60151373153791e-07	2.1039028327934e-05
Massilioclostridium methylpentosum	1720.61647077733	-1.67470913011124	0.339416752053876	-4.93407918135228	8.05297679086073e-07	2.21102530769872e-05
CAG-170 sp900548625	3534.9882672244	-2.02551535047251	0.410926350131304	-4.92914448008822	8.2590481418356e-07	2.24960739863332e-05
Parabacteroides sp014287585	17380.7199194975	-1.69874722327132	0.344979281813005	-4.92420070661555	8.47058631653405e-07	2.28905923136574e-05
CAG-314 sp000437915	56.4069621678515	-2.91487278296085	0.59508867896352	-4.89821582228342	9.6710778167464e-07	2.59305773961513e-05
CAG-177 sp003538135	3775.49538134072	-2.53597327289923	0.518727372875814	-4.88883642064202	1.01433735900894e-06	2.69860915978194e-05
UMGS1494 sp900552305	169.757119002298	-3.2369577208151	0.664269494575314	-4.872958561622	1.09939289433757e-06	2.90239724105119e-05
CAG-83 sp900555735	1897.1994086202	-1.91448117248629	0.393031648088799	-4.87106110104838	1.11000504007894e-06	2.90804373858849e-05
CAG-83 sp900545495	2606.31759797567	-1.80039231033703	0.370528588982409	-4.85898352750996	1.17989948836281e-06	3.06773866974331e-05
Anaerotruncus rubiinfantis	1092.55159942295	-2.28280296171641	0.470618284151165	-4.85064656132902	1.2305966228912e-06	3.17549444343054e-05
UBA7001 sp900768805	341.575443411987	-3.11094135471254	0.642314402448355	-4.84333115193174	1.27680226304243e-06	3.2701383334042e-05
Phocaeicola sp002161565	6592.85677007527	1.4693018462838	0.303552877201098	4.84034893634172	1.2961134879146e-06	3.29500851149845e-05
CAG-110 sp900554705	334.107501648643	-2.32256673209602	0.483160022916522	-4.80703415418395	1.53185828670814e-06	3.86568944116349e-05
Enterocloster sp900538485	301.620036538175	1.84404365387741	0.384482105374777	4.79617549971517	1.61723603522925e-06	4.05135333788817e-05
F23-B02 sp900545805	999.016712726472	-2.24281488581231	0.46847366603508	-4.78749404378339	1.68876748283184e-06	4.19989130512962e-05
CAG-110 sp900546415	137.167451204395	-1.7261629353237	0.361229295708556	-4.77857957765526	1.76537892506949e-06	4.35883487110682e-05
UBA737 sp900549055	3095.24455958735	-3.13819278568293	0.657256598646754	-4.77468433507438	1.7998935288258e-06	4.41231042209295e-05
UBA1777 sp900549645	660.995238191271	-2.05740473636436	0.43104005073653	-4.7731173306258	1.81396040260721e-06	4.41525680975032e-05
UMGS1241 sp900540495	281.648588926379	-3.10388637274233	0.651607043960356	-4.76343281048258	1.90327003277011e-06	4.6000160228641e-05
CAG-1193 sp900550145	428.191256870033	-3.35777048348122	0.705405392001737	-4.76005786396506	1.93537464301012e-06	4.64489914322429e-05
UMGS1663 sp900553865	317.007560393997	-3.47149031070408	0.729588454573403	-4.75814863700645	1.95376615117725e-06	4.65647599363912e-05
Alistipes_A ihumii	25742.8539193409	-2.49105887062252	0.524385456785315	-4.75043470101875	2.0297983326885e-06	4.80432267433581e-05
CAG-103 sp900543625	25659.3268720003	-2.43181577609158	0.513292065516822	-4.73768433112841	2.16174196648708e-06	5.08157426642717e-05
Phocaeicola sp900551445	7951.41927296943	1.38487019737697	0.292489371005707	4.73477101959357	2.19302546976276e-06	5.12004313756856e-05
Pseudoflavonifractor sp014287675	1643.07604350463	-1.62207261284014	0.343154949062102	-4.72693929454763	2.27929369896846e-06	5.28549728031065e-05
Holdemanella sp003458715	1091.16301981045	-2.39858905657516	0.508787312882608	-4.71432560490867	2.42512604443259e-06	5.58592790905547e-05
SFHK01 sp004556395	60.9692274472491	-3.29506817767819	0.70196562308929	-4.69405918081412	2.67836493384815e-06	6.12809896864457e-05
Ruminococcus_F champanellensis	919.658212241632	-1.78210715406301	0.380035117421358	-4.68932230830427	2.74111345046865e-06	6.1831322002042e-05
Megasphaera sp900548635	174.761391431857	-4.19262402260676	0.894208151349806	-4.68864437913925	2.75020844977299e-06	6.1831322002042e-05
Angelakisella sp003453215	1000.66400969483	-2.16429761086243	0.461649934667296	-4.68817917719886	2.75646627806306e-06	6.1831322002042e-05
Parolsenella massiliensis	7.75380709151637	-6.00678443503639	1.28303822513542	-4.68168782298158	2.84522540006124e-06	6.3407880344222e-05
Frisingicoccus sp900757195	220.583696366007	-1.95100712527948	0.418067495323167	-4.66672761481098	3.06034595677224e-06	6.77619827331763e-05
Lactobacillus amylovorus	220.817761533123	5.51981999489305	1.18377431720661	4.66289892816593	3.11785903034311e-06	6.85928986675484e-05
UMGS1633 sp900553645	468.347114781956	-3.3353249341407	0.715838155100085	-4.65932824393018	3.17242975305447e-06	6.93489102705919e-05
UBA1206 sp000433115	107.055155793326	-2.36860852739528	0.509521447336755	-4.64869249327166	3.34045787420016e-06	7.25598191408542e-05
Peptostreptococcus russellii_A	85.1997463817746	1.70591706836925	0.367281772145558	4.64470931514994	3.40555615856543e-06	7.35086084037519e-05
UBA3818 sp900557155	1108.45675194374	-1.87085296020487	0.403009393348655	-4.64220683458447	3.4470753427596e-06	7.39397661021934e-05
RUG705 sp900551455	103.371498716322	-4.38363881965879	0.946374740989698	-4.63203277707357	3.62092809406062e-06	7.71864920423356e-05
Streptococcus anginosus_C	158.024059976411	-2.28185822683977	0.492903136570002	-4.62942525121404	3.66682057184676e-06	7.76433257227795e-05
HGM12789 sp900766585	222.252145172917	-2.01792402209298	0.436001086889301	-4.62825456810231	3.68760550489891e-06	7.76433257227795e-05
UBA10281 sp900556195	139.342689141543	-4.54087780595332	0.983217548075344	-4.61838564094195	3.86737018177688e-06	8.09317955113308e-05
Dielma sp001305055	172.555900980744	-1.50703722614899	0.32661721593411	-4.61407774185734	3.94844624200286e-06	8.21276818336594e-05
CAG-269 sp900553125	477.662909550409	-2.54889834772542	0.552580083091216	-4.6127220754438	3.97429556863375e-06	8.21673638045243e-05
QANA01 sp900554725	166.198285091038	-3.58550045187622	0.778330056010766	-4.60665809342281	4.0919198603538e-06	8.40926285073907e-05
CAG-145 sp900754795	194.468665517521	-2.08302738080832	0.452304413569685	-4.6053660285307	4.11740992332348e-06	8.41128027193225e-05
Bacteroides sp900766005	4170.21679076073	1.37693409801905	0.299414677632399	4.59875283639085	4.25027669766516e-06	8.63133113987387e-05
HGM14224 sp900761905	436.423451335283	-4.16396947509173	0.906741790804489	-4.59223289068582	4.38528598332777e-06	8.8531185263417e-05
F23-B02 sp002472405	157.31203679189	-1.88562198787315	0.410994950429081	-4.58794441611642	4.47631777024877e-06	8.98404829677998e-05
Prevotella bergensis	8575.60886823104	1.47336610424186	0.322383228742674	4.57023186345064	4.87184898057079e-06	9.72103819844125e-05
Intestinimonas massiliensis	2442.86491097247	-1.4214119247279	0.311714469555452	-4.55998057053635	5.11583539060637e-06	0.000100638280990883
PeH17 sp900542285	109.084129704757	-2.9974604204052	0.657346057695866	-4.5599427962068	5.1167557126802e-06	0.000100638280990883
CAG-115 sp003507295	538.20237766373	-2.65424812780266	0.582157003570538	-4.5593338421137	5.13161397826471e-06	0.000100638280990883
Gemmiger variabilis	1021.91939711815	-0.931977436905544	0.204479485502773	-4.55780409762868	5.16912168128237e-06	0.000100797872785006
Ruminococcus_B gnavus	91553.1130413206	2.53569010477658	0.556814082640512	4.55392595810775	5.26538949592751e-06	0.000102095009887137
HGM11616 sp900761075	3238.53579513928	-2.30300158968395	0.50619958374286	-4.54959202584772	5.37500238295853e-06	0.000103634877406257
Phil1 sp004558525	349.61243861288	-2.30103254023064	0.506262372474225	-4.54513838147786	5.48991741936911e-06	0.000105259198789245
Phascolarctobacterium_A sp900551335	113.177224312203	-2.57787457377513	0.567582297503386	-4.54185161361512	5.57622861510652e-06	0.000106320092261364
Lachnoclostridium sp900078195	385.194366998987	1.23478520731852	0.272944833059901	4.52393691969078	6.06998222517026e-06	0.000115094911584444
Gordonibacter urolithinfaciens	230.35527866662	-2.748467026256	0.607714133580449	-4.52263140576138	6.10755454324323e-06	0.000115171028529729
CAG-83 sp900552725	2645.98230769896	-1.77743644548169	0.393425280030342	-4.51785011208382	6.24706793707655e-06	0.000117158126557632
Acidaminococcus sp000437815	113.787796921959	-5.67375464944476	1.25871494630378	-4.50757708574585	6.55721109800022e-06	0.000122306241784439
Caecibacter sp003467125	551.38120346804	-2.67336558389894	0.594594940012128	-4.49611223372404	6.92072155369746e-06	0.000128388737147512
Clostridium paraputrificum	395.46230764724	2.3537579699134	0.52375075021866	4.49404219264743	6.98837724698097e-06	0.000128946831783004
HGM10836 sp900772095	3239.16910462912	-2.56211698235281	0.570364238902353	-4.49207157041177	7.05337102796819e-06	0.000129450103572122
CAG-83 sp900551995	2139.77413663913	-1.92815897764863	0.429760725405614	-4.48658721857099	7.23730979628144e-06	0.00013211940011084
Fusobacterium nucleatum_E	1217.72301757466	1.37726599305317	0.30717586318329	4.48364001904461	7.33804138514829e-06	0.000133249513406502
Victivallis vadensis	242.566292476082	-3.26429729160368	0.729106860026999	-4.47711778693565	7.56575121016726e-06	0.000136661358701548
CAG-110 sp900770015	242.593467913132	-1.32098310369455	0.295318664621077	-4.47307692315859	7.71020251454664e-06	0.000138541439947246
CAG-390 sp000437015	99.9357972560841	-2.64058334226361	0.59080254768315	-4.46948536802818	7.84080224648422e-06	0.000140154340155905
CAG-475 sp000434435	121.44125481114	3.44881242491732	0.772846094576528	4.46248282694249	8.10154232108379e-06	0.00014384596570834
Akkermansia muciniphila	11769.9158890167	-2.90032320741785	0.650048723784542	-4.46170125607254	8.13115307325696e-06	0.00014384596570834
UBA5394 sp900542615	240.301382792765	-1.63104627451572	0.365913132727905	-4.45746853182384	8.29332067969977e-06	0.000145962443962716
Phocaeicola sp900541515	7457.01694147996	1.43879270076196	0.323540113918982	4.44703033368608	8.70655472337055e-06	0.000152453550054121
UMGS1603 sp900553265	315.020906531516	-3.08538303661115	0.694079918362522	-4.44528498085668	8.77754332761706e-06	0.000152916389342039
Streptococcus anginosus	151.934940111536	-2.40703429249065	0.541814499550306	-4.4425431480487	8.8901798002645e-06	0.000154096449871251
CAG-882 sp003486385	4000.78594663316	-2.05426653623839	0.462718547424885	-4.43955952850985	9.01431792181351e-06	0.000155463010591276
Angelakisella sp900547385	51461.8663161212	-3.02345183431872	0.681547080490496	-4.43615990863433	9.15778310660073e-06	0.000157147558109268
CAG-110 sp900762005	315.770755946104	-1.63086873752786	0.368706189850828	-4.4232203917913	9.72404554972288e-06	0.000165879274226941
HGM12619 sp900753195	62.8816763031112	-2.89839088687542	0.655492815615462	-4.42169741273829	9.7928534073283e-06	0.000165879274226941
UMGS75 sp900538885	394.859204545803	-2.87393135039222	0.650021922779614	-4.42128372855912	9.81162373778234e-06	0.000165879274226941
Merdibacter sp900543035	102.450022373291	-2.49302363393463	0.564147696326794	-4.41909742815026	9.91139611137023e-06	0.000166744663991287
F23-B02 sp003533405	705.240207833189	-2.1630072853981	0.489603524967456	-4.41787522984413	9.9675929647692e-06	0.000166872092951648
CAG-312 sp900545705	44.9167140929287	-6.94909760879066	1.57947628530448	-4.39962136402133	1.08439917916346e-05	0.000180663008878107
CAG-177 sp003514385	35871.6230244142	-2.71786649267394	0.61909970380178	-4.39003035534343	1.1333483877996e-05	0.000187905877629384
