	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidaminococcus massiliensis	15.6409946491704	1.36490501487963	1.56399251423807	0.872705593187935	0.382823568287506	0.633285670454673
Acidaminococcus provencensis	3.23409973642826	2.22154817581471	2.00845663244971	1.10609715934225	0.26868446811857	NA
Acidaminococcus sp000437815	13.8454560488512	2.47119950389828	2.89028043933721	0.855003365855034	0.392549284397612	0.638368360262935
Acidaminococcus sp900538365	17.5008018315479	3.09759623093271	1.52736639338072	2.02806362923594	0.042553754351931	0.163646937931665
Acidaminococcus sp900554515	0.309629656417102	-2.46799695753703	2.92344150711683	-0.844209453662382	0.398552372740115	NA
Acidaminococcus sp900770265	4.50870208195348	0.671451316652671	2.52732369534629	0.265676817690213	0.790488118728602	NA
Acidaminococcus timonensis	0.626096581109264	2.57919300342363	2.91681359703814	0.884250198930319	0.376561165362349	NA
Acinetobacter baumannii	0.314199365527276	-2.48550985871382	2.92334190000919	-0.850228931041564	0.395197819890324	NA
Acinetobacter junii	0	0	0	0	1	NA
Acinetobacter pittii	0	0	0	0	1	NA
Actinobaculum massiliense	13.2392016150985	0.356339635898457	1.74605903145835	0.204082238617577	0.838289233775876	0.932076464204604
Actinomyces graevenitzii	8.31911959243787	-0.339346513995277	1.04930100939764	-0.323402446920432	0.746390476652045	0.883383859869647
Actinomyces oris	17.1292664403931	-0.666896875689164	0.67975409650912	-0.981085482403145	0.326550588934164	0.588256610819284
Actinomyces sp000220835	7.5337629193899	-0.985744259560231	1.06974783506197	-0.921473479311247	0.356803281259248	0.609251934891514
Actinomyces sp900323545	4.62714974634888	-1.124256895462	1.25256835773827	-0.897561309541654	0.369419473786279	NA
Actinomyces urogenitalis	0.631175939119479	-3.34976530704044	2.91819558315209	-1.14788923894614	0.251014291129947	NA
Acutalibacter sp000432995	5.70749544666326	-0.991430507188966	1.35825981850292	-0.729926994587621	0.465434810701103	NA
Acutalibacter sp000435395	312.352927998675	-1.31259784104583	0.953596187260759	-1.37647136028964	0.168675748203445	0.390559422214522
Acutalibacter sp900543305	14.2122290569077	-1.88457500348576	0.773906941203278	-2.43514420552374	0.0148858559291223	0.0913215155427616
Acutalibacter sp900543555	125.843619064075	-2.02118728324632	0.787090355558914	-2.56792281721083	0.0102309933202545	0.0749458723762395
Acutalibacter sp900548545	40.2813445087973	-0.842297687761269	0.629139638775184	-1.33880880467342	0.18063292372616	0.408618468122222
Acutalibacter sp900755895	227.977890665422	-1.55121323014382	0.343207017788069	-4.5197596486844	6.19098767155677e-06	0.000342245537218248
Acutalibacter sp900759575	44.1749034674403	-1.3821936330594	0.506991964774703	-2.72626339092696	0.00640558599278239	0.0537037043660286
Acutalibacter timonensis	35.8978072468613	-1.02326025858815	0.810828492036801	-1.26199346549567	0.206951137721737	0.445020836753869
Adlercreutzia celatus_A	229.946428859928	-1.72720637584651	0.712594808490204	-2.42382677402042	0.0153579292738479	0.0931415282588651
Aeromicrobium massiliense	0.600814426013649	-1.87816529546472	2.91714483852944	-0.64383683341946	0.519681246087947	NA
Aeromonas hydrophila	0	0	0	0	1	NA
Aeromonas rivipollensis	0.28214405747764	1.58028317477329	2.92269780724991	0.540693317952104	0.588718984942574	NA
Afipia broomeae	0.246870930057145	-2.23606187310113	2.92474254221494	-0.764532891639663	0.444549743448282	NA
Agathobacter faecis	4190.80613316941	-0.0816291894820173	0.45132526562886	-0.180865543541592	0.856473115032907	0.939888920901497
Agathobacter rectalis	10954.9165594999	0.724106646840555	0.490796166402573	1.47537144014	0.140112709311258	0.345689515720524
Agathobacter sp000434275	318.356868377788	-0.204660179103365	0.330886703732294	-0.618520408329695	0.536232349212638	0.751081524657906
Agathobacter sp900543445	30.018259065097	-0.134447488734412	0.46857518691302	-0.28692831479224	0.774167209557161	0.896270807399619
Agathobacter sp900546625	1385.17193519275	0.715021719239958	0.523440701449174	1.36600328797585	0.171937931388095	0.397073368962847
Agathobacter sp900547695	257.638685208485	0.477243695279385	0.390372387040992	1.22253445971646	0.221505580778631	0.461971078811712
Agathobacter sp900548765	44.225547174683	0.321599998758818	0.484083759651063	0.664347837222702	0.506467710345217	0.727225145779779
Agathobacter sp900549895	28.1157126260236	-0.104957947503207	0.600690968362065	-0.174728692507899	0.861292821223065	0.944584115349043
Agathobacter sp900550545	69.3629527602249	-0.114255467968304	0.34601246380971	-0.330206220638166	0.741244146828465	0.881479291072482
Agathobacter sp900552085	82.8165600180691	-0.174448287604756	0.35377264254767	-0.493108473138223	0.621935944210713	0.812154428170479
Agathobaculum butyriciproducens	657.493350037113	-0.343726916048012	0.318353237353191	-1.07970290770648	0.2802744986795	0.533124288348425
Agathobaculum desmolans	11.4802200203791	-1.05652992745743	0.669834655301489	-1.5772995904219	0.114726606607887	0.302010962930582
Agathobaculum sp003481705	275.433152895405	-1.13411081922303	0.42182966416382	-2.68855160167824	0.00717627432591248	0.0575268929121903
Agathobaculum sp900291975	87.1155206865362	-0.993152926918221	0.311379283485114	-3.18952794740341	0.00142505359303869	0.0199469231247481
Agathobaculum sp900544475	95.6553771372655	-1.10084446785428	0.447882968730911	-2.45788419008999	0.0139758234526819	0.0897644850566491
Agathobaculum sp900555465	146.739434343433	-0.0416005528118137	0.380343791518562	-0.109376184755689	0.912904122218858	0.967601792813158
Agathobaculum sp900557315	23.7188735946647	-0.7552430177817	0.501488346022498	-1.50600312803245	0.132066370673242	0.332295476958911
Aggregatibacter segnis	0.201939174746446	-0.9952216433968	2.92568702384365	-0.340166817327342	0.733730905645112	NA
Akkermansia muciniphila	10742.2893366187	0.57659969364539	1.3081880573702	0.440762083399923	0.659385245939107	0.836766499330187
Akkermansia muciniphila_A	1482.10605741231	0.615292727362775	1.24831955303672	0.492896811450228	0.62208550037931	0.812154428170479
Akkermansia muciniphila_B	302.635089056847	1.05446177015453	1.01241654026998	1.04152957622892	0.297629833908318	0.552473427265282
Akkermansia muciniphila_C	123.490416105782	0.206586310380466	1.05120673726962	0.196523008325696	0.844200825741361	0.936295461276783
Akkermansia sp001580195	88.5939769929943	0.510656931149993	1.04259256301057	0.489795294218702	0.624278760974378	0.813629719975452
Akkermansia sp004167605	155.780783283276	0.0615311047232223	1.07056930006417	0.0574751253557654	0.954166720436358	0.983940572349284
Akkermansia sp900545155	28.7608151125379	0.60972795344438	1.11311831748151	0.547765627308985	0.583852843120736	0.78133237133454
Akkermansia sp900548895	0.127822709953956	0.708193736775151	2.92813600195522	0.241858211607065	0.808890031219799	NA
Akkermansia sp900766865	0	0	0	0	1	NA
Alistipes communis	2361.76378633421	-0.991688918602152	0.430477009331545	-2.3036977518081	0.0212396161373801	0.110021067836668
Alistipes dispar	743.551159947549	-0.543238339463075	0.616642045641591	-0.880962210252558	0.378338274075645	0.63020753939719
Alistipes finegoldii	2423.99000249638	-1.41762974795451	0.502597105084963	-2.82060866171297	0.00479326368597805	0.0434835049256163
Alistipes onderdonkii	2835.79645949601	-0.646201186444703	0.515733603396726	-1.25297475710074	0.210214893470894	0.448036321144592
Alistipes provencensis	226.387144192944	-3.11673945971069	0.592925771462602	-5.25654240331377	1.46788943644247e-07	1.44260911837041e-05
Alistipes putredinis	14521.7759005901	-0.342485462057746	0.433508736570419	-0.790031280031915	0.429509500777899	0.66532601302636
Alistipes senegalensis	639.378473853945	-1.22422584467963	0.326580165960738	-3.7486227648828	0.00017780829671053	0.00455859241856418
Alistipes shahii	2983.91828205156	-1.23284302735423	0.453516353954244	-2.71840919650411	0.00655966579547025	0.0542810121160589
Alistipes sp000434235	6567.50871829884	-0.607424546113611	0.756074187277248	-0.803392783849758	0.421747744582615	0.661863724575298
Alistipes sp001941065	131.984276902711	-1.15991979581268	0.358598343897999	-3.23459328675151	0.0012181611890493	0.0181795652564659
Alistipes sp002161445	268.418778527514	-0.630202525705422	0.690685075207217	-0.912431075068982	0.361541837319717	0.613660039671512
Alistipes sp002358415	74.5823453892707	-1.04494434287504	0.786179907909925	-1.32914150102494	0.183801290564871	0.413964246969904
Alistipes sp900021155	86.9066354957135	-0.0677522505523825	0.569415086447949	-0.118985696313432	0.905286687960075	0.967601792813158
Alistipes sp900290115	762.870090540898	-2.94649339021241	0.819164321934682	-3.59695034477753	0.000321969916848286	0.00632849758782909
Alistipes sp900541585	264.899716006734	-0.149748575859226	0.353579979635452	-0.423521082878108	0.671915119768268	0.844043213087372
Alistipes sp900542505	316.152601337712	-0.920272201351831	0.777289616414108	-1.18395020584136	0.236432774428314	0.479094591023696
Alistipes sp900544265	11082.620349691	-2.80065921927374	0.979951607738737	-2.85795665536621	0.0042637862973484	0.0412166008743679
Alistipes sp900546065	600.162832080985	-2.2772441197534	0.705708245197667	-3.22689175767749	0.00125142790972694	0.0181795652564659
Alistipes sp900548155	0.700565185072995	-2.16559273078264	2.91581265669474	-0.742706403242475	0.457659452187446	NA
Alistipes sp900549305	71.8475537984919	-0.732153022208602	0.397429379885589	-1.84222168582346	0.065442729611747	0.214783281415919
Alistipes sp900550375	16.4318334870495	-1.30684679776114	0.777304493277746	-1.68125465511001	0.092713461489568	0.263681854300717
Alistipes sp900550925	36.6157688656128	-0.415597067275331	0.466774363110535	-0.890359668654113	0.373272791173961	0.624120574278579
Alistipes sp900552955	22.6704864158559	-0.179201665867043	0.504428947068534	-0.355256507201787	0.722397435269916	0.873493549550568
Alistipes sp900553175	30.3340068728389	-1.27678528973762	0.587475406542783	-2.17334253573495	0.0297545463325178	0.13427498077098
Alistipes sp900760675	15.7347482981442	-1.24917980196249	0.930982147846379	-1.34178706310555	0.179665048039836	0.408518598949189
Alistipes sp900761235	10.5259354469507	-0.21670661788782	0.683181106446026	-0.317202299424158	0.751090105261372	0.885831824766272
Alistipes sp900766655	1.08810270046016	-2.4049509982214	2.86973146140643	-0.838040433596096	0.402007995193318	NA
Alistipes sp900768015	0.303885360181625	-2.45480163485868	2.92351734911089	-0.83967404387227	0.401091171106047	NA
Alistipes sp900768045	10.2663729206053	-1.60058559566695	0.772140653725455	-2.07291973029057	0.0381797504970545	0.155622070574399
Alistipes sp900769405	1.48199413366425	-0.831735993646755	2.90174376701533	-0.2866331628248	0.774393219143435	NA
Alistipes sp900769445	3.12221978263155	-1.5329018300771	1.3797257219324	-1.11101924513675	0.266560065553106	NA
Alistipes sp900769525	0.114724893617874	0.690529018688213	2.92822897972925	0.235817971705225	0.813573921995546	NA
Alistipes sp900770585	1.67375008737573	-2.1594448243342	2.57975968351493	-0.837072087812438	0.402552048715719	NA
Alistipes sp900770635	15.282529235419	-1.18861697575274	0.649663623190751	-1.82958831820531	0.0673115218504106	0.218484554409865
Alistipes sp902363575	93.7507401293397	-0.422417960332893	0.380819343915287	-1.10923451521638	0.267329026520656	0.519675876829716
Alistipes sp902388705	57.9016843324419	-0.471357310650825	0.495968423589414	-0.950377661625161	0.341920390329313	0.599462012381124
Alistipes timonensis	157.819840809735	-1.8815886287543	0.410855800437704	-4.57968130606834	4.65684958097207e-06	0.000294213103883557
Alistipes_A ihumii	311.417938314393	-0.108441902524451	0.473474010232143	-0.229034540821538	0.818842069878108	0.923354647661981
Alistipes_A indistinctus	438.616843565714	-2.00281044539559	0.651570808684786	-3.07381856077671	0.00211337921192292	0.0268961714092924
Alistipes_A sp900240235	755.961906598517	-2.69009979723785	0.605860709505784	-4.4401291502006	8.99049072287963e-06	0.000467769943787473
Alistipes_A sp900539755	51.8779498392485	-0.665732797175748	0.828049394631738	-0.80397715582151	0.421410168270424	0.661863724575298
Alistipes_A sp900545315	54.8622282114072	-1.18251897006258	0.729323750370126	-1.62139100702871	0.104933808209659	0.28379475829665
Alistipes_A sp900546005	49.5413250190311	-2.7304390395328	0.740687381423389	-3.68635825047495	0.000227486056246492	0.00522627056493565
Alistipes_A sp900549685	63.0474709927078	-0.8442297174276	0.442067097697017	-1.90973207874026	0.0561677184368767	0.195358524574637
Alkalihalobacillus alcalophilus	0.081701035116184	-0.194863948832369	2.92920561695919	-0.06652450333434	0.946960250076552	NA
Allisonella histaminiformans	96.3988297047419	0.633842168535601	0.948229229846897	0.668448249204406	0.50384750541092	0.725228834069909
Allisonella pneumosintes	5.36487877045031	4.59595194330886	2.90504794709269	1.58205717324163	0.11363651919217	NA
Alloprevotella tannerae	26.42404911871	-1.20427516009375	1.31157212310666	-0.918192098533813	0.358518304618465	0.610412782358099
Alloscardovia omnicolens	1.77998712416435	-2.58579467209459	2.28676358513596	-1.13076606996121	0.258153564443651	NA
Alterileibacterium massiliense	6.04418996845541	-1.57482022725192	1.42623975021593	-1.10417636797284	0.269516638828395	0.522779532990604
Amedibacillus dolichus	28.179140206795	-0.197726505298752	0.673831352940813	-0.293436190577673	0.769188766195903	0.893539206355746
Amedibacterium intestinale	6.88994868094223	-0.778631329158573	1.10921953151172	-0.701963233641766	0.482702092454869	0.706286188215602
Amulumruptor caecigallinarius	32.4409205394996	-0.402312377090926	0.43068836894616	-0.934114794126746	0.350244681400886	0.605663547894818
Amulumruptor sp001689515	3.66997728496283	0.121502524929479	2.11922135499554	0.0573335695410328	0.954279479696704	NA
Amulumruptor sp900539915	0.780792295635206	-1.29219375104427	2.9119568062843	-0.443754436279955	0.657220133798014	NA
Amulumruptor sp900547825	0.439802578512551	-1.53053728167778	2.92025530730504	-0.524110778208031	0.600201492395326	NA
An172 sp002160515	7.49234733994686	-1.81773558313324	0.954552718104632	-1.90427992991581	0.0568737366624862	0.195358524574637
An181 sp002160325	2.01816083161866	-0.860463607367802	1.59331350188463	-0.540046642641273	0.589164866391802	NA
An23 sp900544635	0	0	0	0	1	NA
An23 sp900545755	1.98800983548092	-3.50197047966526	2.22766203633415	-1.57203849710889	0.11594162342068	NA
An92 sp900199495	11.1970985702013	-1.77249600611794	0.858212276280596	-2.06533518000902	0.0388912970885789	0.15707466792168
Anaerobiospirillum sp900543125	0	0	0	0	1	NA
Anaerobutyricum hallii	1844.38714567447	-0.0707725407889378	0.432439560165303	-0.163658803005638	0.869999750614371	0.949432176950538
Anaerobutyricum soehngenii	575.474807183586	-0.909997899884799	0.410340243134685	-2.21766671709582	0.0265775651973778	0.126726988771324
Anaerobutyricum sp002161065	22.112473457873	-2.18019734296005	0.6874941537821	-3.17122310199464	0.00151798509984623	0.0203433003153635
Anaerobutyricum sp900754855	2.36668413981423	-1.09616944853355	1.41519839962991	-0.774569451760414	0.438594114161268	NA
Anaerococcus hydrogenalis	0.789175990486625	-3.65053683602929	2.91674531109707	-1.2515788821672	0.210723353581476	NA
Anaerococcus jeddahensis	0.213025789977145	-2.11450514791987	2.92540885280637	-0.722806709869427	0.469798644403642	NA
Anaerococcus lactolyticus	0.179844857421486	-1.96485772815965	2.92626731456998	-0.671455310448419	0.501930519686898	NA
Anaerococcus nagyae	1.21598100817773	-2.65266660795781	2.9108345931645	-0.911307916357408	0.362133156489987	NA
Anaerococcus obesiensis	20.6688253487156	-1.28510568648843	1.48713635303315	-0.864147852930458	0.387506674344724	0.634110766439423
Anaerococcus octavius	0	0	0	0	1	NA
Anaerococcus prevotii	0	0	0	0	1	NA
Anaerococcus prevotii_A	2.01434668060492	-4.905178381462	2.91309573201645	-1.6838370011502	0.0922131742028491	NA
Anaerococcus rubeinfantis	1.1322582235748	-2.13211578558852	2.51715841648438	-0.847032817492022	0.396976829666143	NA
Anaerococcus senegalensis	1.49313480744345	-1.5678559782971	2.57488615141491	-0.60890302953222	0.542588716044581	NA
Anaerococcus sp900258475	0.651606478721245	-3.39377167378046	2.91796428346129	-1.16306141682954	0.244804584873588	NA
Anaerococcus sp900541365	0.880332202932111	-3.80055496622605	2.91612637187918	-1.30328884333532	0.192476168551337	NA
Anaerococcus sp900550345	1.76099506909667	-3.80878515474675	2.80577296040763	-1.35748159544363	0.174628237460655	NA
Anaerococcus sp900551095	1.05943040445807	-1.63600310549131	2.89995659472131	-0.564147445678764	0.572653790690029	NA
Anaerococcus vaginalis_B	1.56597048725918	-4.56835944485335	2.91378981601217	-1.56784110499282	0.116918219287876	NA
Anaerocolumna aminovalerica	1.14213329328939	-2.91971641439119	2.82568496194775	-1.03327740130613	0.301474099790943	NA
Anaerofustis sp900549875	4.12793329038605	-1.24041195136259	1.039272209963	-1.19353903575152	0.232658333726486	NA
Anaerofustis stercorihominis	2.35792579504541	-1.26934704459582	1.71828455003727	-0.738729242818532	0.460071424998784	NA
Anaeroglobus geminatus	2.2391345139353	1.58679004751667	2.61302253391658	0.607262289903901	0.543676859997321	NA
Anaeroglobus massiliensis	0.197269065523411	1.19149534585003	2.92521412479254	0.407319018375974	0.683773696261083	NA
Anaeroglobus micronuciformis	0.111560143554413	0.679074955106253	2.92828830789658	0.231901672138984	0.8166143857508	NA
Anaeroglobus sp900240295	0	0	0	0	1	NA
Anaeromassilibacillus sp001305115	96.5289737277169	-1.33212109612961	0.469407758830829	-2.83787617709509	0.00454147967390276	0.0422835660164946
Anaeromassilibacillus sp002159845	227.115384975467	-1.13077482996415	0.591795387589328	-1.91075302997942	0.0560363263985287	0.195358524574637
Anaeroplasma sp900767915	0.138998080993121	0.848525426557309	2.9273494602193	0.289861336368683	0.771922321453636	NA
Anaeroplasma sp900770055	2.32849261372058	-5.09815697884788	1.88280974458254	-2.70773878960258	0.00677433173618817	NA
Anaerosacchariphilus sp002160765	96.6948389305487	-0.784421964759101	0.837622989944129	-0.936485715144261	0.349023164033728	0.605315663897711
Anaerosacchariphilus sp014290175	42.3360783126582	-0.535693963817013	0.498490182467617	-1.07463292690185	0.282539103993674	0.534835820135549
Anaerosacchariphilus sp900066385	400.091441802751	-0.205802381011978	0.33229911431078	-0.619328707627861	0.535699836252923	0.751081524657906
Anaerosacchariphilus sp900553635	55.9902308630567	1.20990620456484	0.778109578127995	1.55493035759266	0.119962656405446	0.312538938411244
Anaerosalibacter massiliensis	1.35255501484079	-2.87367728314706	2.85915609525952	-1.00507883704272	0.314858889612815	NA
Anaerosporobacter mobilis	0.981070592458962	-3.39331385053551	2.82187217806739	-1.20250444967337	0.229168143175299	NA
Anaerosporomusa sp900542835	0	NA	NA	NA	NA	NA
Anaerostipes caccae	5.2026074163328	-0.472699963254181	1.05734430305637	-0.447063422848914	0.654829267676194	NA
Anaerostipes hadrus	2114.19832307021	-0.843558907917062	0.409998481624433	-2.05746837055309	0.0396411943707067	0.15900070048627
Anaerostipes hadrus_A	371.737813595149	-0.318828066397316	0.511771761149841	-0.622988782501361	0.533291893350117	0.749915229997104
Anaerostipes rhamnosivorans	7.51410103575755	-2.77587120019349	1.41291156059607	-1.9646461092175	0.0494552113182846	0.180384059426898
Anaerostipes sp000508985	10.6540418595542	-1.85736630187143	0.720189135708647	-2.57899794620454	0.0099087375791515	0.0738718957461223
Anaerostipes sp900066705	160.284021595417	-0.787529841106862	0.36657604772649	-2.14833960372243	0.0316867869122329	0.138747341702327
Anaerostipes sp900756035	58.9670939166743	-0.73251832308609	0.335671190468821	-2.18224960582112	0.0290911160394638	0.131954318650798
Anaerotignum faecicola	713.216198946071	0.269495072965112	0.463474264134075	0.581467179129394	0.560925632254344	0.768804903674238
Anaerotignum lactatifermentans	63.8246713767256	-1.52890256603818	0.538654102295198	-2.83837542408672	0.00453438154909821	0.0422835660164946
Anaerotignum sp001304995	55.3656020490008	-1.88363556575794	0.990581787869885	-1.90154471728019	0.0572307011373727	0.195913975772402
Anaerotruncus colihominis	229.197901316517	-1.3104996395091	0.363261978803537	-3.60758823102116	0.000309056456725824	0.00619843330642027
Anaerotruncus massiliensis	24.6057952680907	-2.55494739547155	0.744689116441701	-3.43089127941024	0.00060160166203271	0.0105369637637214
Anaerotruncus rubiinfantis	96.2451195358183	-2.0745903433054	0.588206657780058	-3.52697528303247	0.000420336000908966	0.00784661771152583
Anaerovibrio sp900548165	1.36014645145434	-2.98830023002033	2.91110715501987	-1.02651674118809	0.304648076582832	NA
Aneurinibacillus aneurinilyticus	0.166553995863653	-0.181696242976859	2.92662108077378	-0.0620839657619154	0.950495965832734	NA
Angelakisella sp003453215	48.999255520254	-0.719848175537612	0.512648539019032	-1.40417483080136	0.160266794789505	0.379534082975414
Angelakisella sp004557855	108.273727967529	-1.39415820405236	0.55640018684971	-2.50567529810867	0.0122217798183601	0.0837997228630971
Angelakisella sp900547385	1230.74109398198	-0.993820761358929	0.973440419609055	-1.02093640385105	0.30728457028492	0.565537310180386
Angelakisella sp900552845	47.391803611984	-1.23818726934779	0.598646418072769	-2.06831149735082	0.0386107413203972	0.156298401363347
Arabia massiliensis	6.93362599170204	-2.36640564124071	1.22103471603837	-1.9380330552095	0.0526191898517709	0.188810034174002
Arachnia massiliensis	0.101722830080023	-1.5246747165576	2.92827478640602	-0.520673375202227	0.602594324856868	NA
Arcanobacterium_A urinimassiliense	0.205520760577923	0.298232531023729	2.92533554802275	0.10194814445314	0.918797835261364	NA
Atlantibacter hermannii	1.70646265091761	1.01637865316016	2.61997326881422	0.387934741647254	0.698064327411266	NA
Atopobium minutum	0	0	0	0	1	NA
Azonexus sp900549295	11.1555192736304	-0.388293417579171	0.808161378689849	-0.48046519892927	0.630896643270051	0.817623561864264
BX12 sp014333425	36.6117970674158	-1.21895376108243	0.694362580769456	-1.75550036082251	0.0791737589939761	0.240783322392343
BX12 sp902363595	17.6717693139776	-1.45864780703129	0.704088129514465	-2.07168356614273	0.0382949609211844	0.155732841079483
Bacilliculturomica massiliensis	5.96622307914862	-0.748308975317286	1.19165123987807	-0.627959716967063	0.530030329314935	0.745921760189435
Bacillus_A luti	396.050233284949	0.402449923269498	1.44906530923084	0.277730700407918	0.781219091845434	0.902149683518476
Bacillus_A paranthracis	0.381527800997406	-2.70373336408448	2.92206453456935	-0.925281879335002	0.354819302012253	NA
Bacillus_A thuringiensis_S	0.429282536154953	-2.73589996222877	2.92187834665799	-0.936349716735489	0.349093158260458	NA
Bacillus_A wiedmannii	0	0	0	0	1	NA
Bacillus_BD tuaregi	0.122020200195603	-1.64973462333531	2.92775703099391	-0.5634807143731	0.573107588887823	NA
Bacillus_BE massilionigeriensis	0.137278535118155	0.849067382092996	2.92734610729273	0.290046803819256	0.771780431559602	NA
Bacillus_J andreraoultii	1.86570421023275	-0.0490584109910277	1.6993279245991	-0.0288693019639522	0.976968828896376	NA
Bacteroides acidifaciens	636.770472013152	0.605645704213773	0.275589641184659	2.19763595471268	0.0279750588812433	0.130035522380813
Bacteroides bouchesdurhonensis	184.799865798656	0.860474830442577	0.196648096575921	4.37570892078464	1.2103844711714e-05	0.00061176289414349
Bacteroides caccae	11987.9402610206	0.0443715156442338	0.390280193406647	0.113691436034525	0.909482401556087	0.967601792813158
Bacteroides cellulosilyticus	5003.02137449538	-0.391197420741572	0.567822590405766	-0.688943038462106	0.490859113997566	0.714523361745946
Bacteroides clarus	453.380229826808	-0.571144597858603	0.42937546419874	-1.33017520906654	0.183460550242925	0.413956267065987
Bacteroides congonensis	319.897292996607	0.561230923183029	0.257727674730361	2.17761217832038	0.0294349221051731	0.133172320214965
Bacteroides cutis	147.667877686492	-0.470460119671454	0.316338232160733	-1.48720600876473	0.136960409557656	0.339807804358335
Bacteroides eggerthii	5484.28766516671	-0.951792183129126	0.584860564256178	-1.62738307435655	0.103655763994819	0.282875181983792
Bacteroides faecis	2181.87970863199	0.537111464351165	0.445262926763753	1.20627932860924	0.227709805343536	0.467307013518231
Bacteroides finegoldii	1512.22515725938	2.11783837410388	0.411183514048547	5.15059165006755	2.59666002155955e-07	2.18737694197088e-05
Bacteroides fluxus	577.286593107454	-0.388263946027348	0.332200044232351	-1.16876548564149	0.242498129689675	0.485820148834695
Bacteroides fragilis	1603.04671629843	-1.29839094261601	0.613776470168511	-2.11541335603748	0.0343947324488327	0.144867337385679
Bacteroides fragilis_A	259.325370204082	0.956207204804407	0.380537996700531	2.51277720778276	0.0119784955524111	0.0830978769890791
Bacteroides gallinarum	134.524251518581	0.308693110617362	0.241254538892783	1.27953286198918	0.200709475067809	0.437300817335761
Bacteroides graminisolvens	13.1277929734132	0.221177494198094	0.480283630085165	0.460514330165436	0.645147087980049	0.82649385495917
Bacteroides intestinalis	1560.125513586	-2.87405190060194	0.550055602384666	-5.22502068543982	1.74135641386542e-07	1.62129447164628e-05
Bacteroides massiliensis_A	185.282007828369	-0.46152529792823	0.376780142024639	-1.22491937990206	0.220605597741305	0.461971078811712
Bacteroides ndongoniae	50.3776934544006	-0.362949935971041	0.299779698006675	-1.21072220161807	0.2260018905325	0.466709839344263
Bacteroides neonati	30.8913890814978	0.0497908308835762	0.288269379481673	0.172723273533607	0.862868949102497	0.944584115349043
Bacteroides nordii	298.112978206527	0.439184455321528	0.359523521714393	1.22157363509144	0.22186890387793	0.461971078811712
